mask_name,target_bps,stop_bps,max_hold_ms,cost100_supported_rows,cost100_unsupported_rows,cost100_action_taken_count,cost100_no_action_count,cost100_baseline_target_count,cost100_baseline_stop_count,cost100_baseline_timeout_count,cost100_baseline_sum_after_cost_bps,cost100_baseline_avg_after_cost_bps,cost100_baseline_median_after_cost_bps,cost100_tsv2_sum_after_cost_bps,cost100_tsv2_avg_after_cost_bps,cost100_tsv2_median_after_cost_bps,cost100_delta_sum_bps,cost100_delta_avg_bps,cost100_delta_median_bps,cost100_action_delta_avg_bps,cost100_action_delta_median_bps,cost100_beneficial_exit_count,cost100_harmful_exit_count,cost100_neutral_exit_count,cost100_exit_action_precision,cost100_exit_action_precision_denominator,cost100_exit_action_precision_wilson95_lower,cost100_saved_stop_count,cost100_saved_stop_damage_bps,cost100_target_cut_count,cost100_target_cut_damage_bps,cost100_timeout_improved_count,cost100_timeout_improved_bps,cost100_generic_beneficial_count,cost100_generic_beneficial_bps,cost100_gross_saved_damage_bps,cost100_harmful_damage_bps,cost100_target_cut_damage_ratio,cost100_target_cut_damage_guard_pass,cost100_target_cut_count_guard_pass,cost100_target_cut_count_guard_limit,cost100_stale_no_action_exclusions,cost100_no_candidate_exclusions,cost100_not_active_exit_eligible_exclusions,cost100_candidate_after_baseline_exclusions,cost100_candidate_after_max_hold_exclusions,cost100_ambiguous_unjoined_exclusions,cost100_lifecycle_without_exit_replay_exclusions,cost100_exact_rows,cost100_path_approx_rows,cost100_baseline_unavailable_rows,cost100_max_consecutive_harmful_actions,cost100_classification_counts,cost100_exclusion_counts,cost100_aggregate_target_cut_damage_guard_pass,cost100_aggregate_target_cut_count_guard_pass,cost100_segment_target_cut_damage_guard_pass,cost100_segment_target_cut_damage_fail_segments,cost100_segment_target_cut_damage_ratios,cost100_row_verdict,cost100_public_row_verdict
M2_LOW_PROFIT_ONLY,3000,-500,120000,3656,1175,2912,744,136,1030,2490,-693120,-189.58424507658643,-209.0,-684230,-187.15262582056891,-202.0,8890,2.4316192560175054,0.0,3.0528846153846154,0.0,1000,185,1727,0.8438818565400844,1185,0.8221081998626423,419,162603,43,132893,581,57136,0,0,219739,210849,0.6047765758468001,False,True,477.1,13,80,3,460,0,0,1175,3656,0,0,,"{""cut_target"": 43, ""harmful_exit"": 142, ""neutral_exit"": 1727, ""no_active_exit"": 744, ""no_exit_replay"": 1175, ""saved_stop"": 419, ""timeout_improved"": 581}","{""candidate_after_baseline_exit"": 460, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 2912, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.35868370607028754, ""train"": 0.7223127149201576, ""validation"": 0.7600200976169968}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,3000,-300,30000,3656,1175,2839,817,64,863,2729,-514722,-140.7882932166302,-202.0,-550195,-150.4909737417943,-202.0,-35473,-9.702680525164114,0.0,-12.494892567805564,0.0,450,146,2243,0.7550335570469798,596,0.7189450920820182,221,45821,11,33208,229,12255,0,0,58076,93549,0.5718024657345547,False,True,243.9,13,80,3,474,59,0,1175,3656,0,0,,"{""cut_target"": 11, ""harmful_exit"": 135, ""neutral_exit"": 2243, ""no_active_exit"": 817, ""no_exit_replay"": 1175, ""saved_stop"": 221, ""timeout_improved"": 229}","{""candidate_after_baseline_exit"": 474, ""candidate_after_max_hold"": 59, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 2839, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.30110523786641036, ""train"": 0.8441587731168245, ""validation"": 0.6129032258064516}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,3000,-300,60000,3656,1175,2843,813,101,1014,2541,-516831,-141.3651531728665,-206.0,-581267,-158.98987964989058,-202.0,-64436,-17.62472647702407,0.0,-22.66479071403447,0.0,718,180,1945,0.799554565701559,898,0.7721195158111493,340,70467,29,88851,378,20974,0,0,91441,155877,0.9716757253310878,False,True,377.8,13,80,3,517,12,0,1175,3656,0,0,,"{""cut_target"": 29, ""harmful_exit"": 151, ""neutral_exit"": 1945, ""no_active_exit"": 813, ""no_exit_replay"": 1175, ""saved_stop"": 340, ""timeout_improved"": 378}","{""candidate_after_baseline_exit"": 517, ""candidate_after_max_hold"": 12, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 2843, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.6547394288111721, ""train"": 1.4172320947765213, ""validation"": 0.9109441705000496}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,3000,-300,120000,3656,1175,2843,813,124,1189,2343,-533130,-145.82330415754922,-210.0,-583801,-159.68298687089714,-202.0,-50671,-13.85968271334792,0.0,-17.82307421737601,0.0,962,170,1711,0.8498233215547704,1132,0.8278308868159479,499,101832,38,116800,463,28723,0,0,130555,181226,0.8946421048600207,False,True,545.3,13,80,3,529,0,0,1175,3656,0,0,,"{""cut_target"": 38, ""harmful_exit"": 132, ""neutral_exit"": 1711, ""no_active_exit"": 813, ""no_exit_replay"": 1175, ""saved_stop"": 499, ""timeout_improved"": 463}","{""candidate_after_baseline_exit"": 529, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 2843, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.54223989915455, ""train"": 1.1500884121183543, ""validation"": 1.0223361579909327}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,3000,-200,30000,3656,1175,2767,889,63,957,2636,-437037,-119.53966083150985,-202.0,-488834,-133.70733041575494,-202.0,-51797,-14.167669584245077,0.0,-18.71955186122154,0.0,421,138,2208,0.7531305903398927,559,0.7157386206847454,239,28161,10,30430,182,6797,0,0,34958,86755,0.8704731391956062,False,True,257.2,13,80,3,546,59,0,1175,3656,0,0,,"{""cut_target"": 10, ""harmful_exit"": 128, ""neutral_exit"": 2208, ""no_active_exit"": 889, ""no_exit_replay"": 1175, ""saved_stop"": 239, ""timeout_improved"": 182}","{""candidate_after_baseline_exit"": 546, ""candidate_after_max_hold"": 59, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 2767, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.5070810067168406, ""train"": 1.0525679758308157, ""validation"": 1.0866013071895424}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,3000,-200,60000,3656,1175,2769,887,97,1143,2416,-431712,-118.08315098468272,-206.0,-521527,-142.6496170678337,-202.0,-89815,-24.566466083150985,0.0,-32.43589743589744,0.0,681,173,1915,0.797423887587822,854,0.7691633221709546,388,44801,27,82879,293,11130,0,0,55931,145746,1.4818079419284476,False,True,417.3,13,80,3,591,12,0,1175,3656,0,0,,"{""cut_target"": 27, ""harmful_exit"": 146, ""neutral_exit"": 1915, ""no_active_exit"": 887, ""no_exit_replay"": 1175, ""saved_stop"": 388, ""timeout_improved"": 293}","{""candidate_after_baseline_exit"": 591, ""candidate_after_max_hold"": 12, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 2769, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.9334000500375281, ""train"": 2.0329603368047864, ""validation"": 1.538280988040684}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,3000,-200,120000,3656,1175,2769,887,120,1367,2169,-431740,-118.09080962800876,-210.0,-521798,-142.7237417943107,-202.0,-90058,-24.63293216630197,0.0,-32.52365474900686,0.0,923,160,1686,0.8522622345337026,1083,0.8298845807508274,599,66033,36,110828,324,11021,0,0,77054,167112,1.438315986191502,False,True,631.4,13,80,3,603,0,0,1175,3656,0,0,,"{""cut_target"": 36, ""harmful_exit"": 124, ""neutral_exit"": 1686, ""no_active_exit"": 887, ""no_exit_replay"": 1175, ""saved_stop"": 599, ""timeout_improved"": 324}","{""candidate_after_baseline_exit"": 603, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 2769, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.8092775835131315, ""train"": 1.802413509383693, ""validation"": 1.7473325489877884}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,5000,-6000,30000,3656,1175,3311,345,50,67,3539,-1589101,-434.65563457330416,-202.0,-1390733,-380.3974288840263,-202.0,198368,54.2582056892779,0.0,59.911809121111446,0.0,631,292,2388,0.6836403033586133,923,0.6529296401278541,25,72703,13,78082,606,427152,0,0,499855,301487,0.15620930069720218,True,True,85.6,13,80,3,2,59,0,1175,3656,0,0,,"{""cut_target"": 13, ""harmful_exit"": 279, ""neutral_exit"": 2388, ""no_active_exit"": 345, ""no_exit_replay"": 1175, ""saved_stop"": 25, ""timeout_improved"": 606}","{""candidate_after_baseline_exit"": 2, ""candidate_after_max_hold"": 59, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 3311, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",True,True,False,train,"{""holdout"": 0.12352258934592043, ""train"": 0.25864867641519124, ""validation"": 0.10339813028639264}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,5000,-6000,60000,3656,1175,3353,303,99,98,3459,-1837373,-502.5637308533917,-202.0,-1495609,-409.08342450765866,-202.0,341764,93.48030634573304,0.0,101.92782582761706,0.0,937,352,2064,0.7269200930954228,1289,0.701950051663916,46,168970,37,215730,891,693416,0,0,862386,520622,0.2501548030696231,False,True,135.10000000000002,13,80,3,7,12,0,1175,3656,0,0,,"{""cut_target"": 37, ""harmful_exit"": 315, ""neutral_exit"": 2064, ""no_active_exit"": 303, ""no_exit_replay"": 1175, ""saved_stop"": 46, ""timeout_improved"": 891}","{""candidate_after_baseline_exit"": 7, ""candidate_after_max_hold"": 12, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 3353, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation","{""holdout"": 0.19450604270932234, ""train"": 0.2852405846580604, ""validation"": 0.27873114105295}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,5000,-6000,120000,3656,1175,3364,292,163,131,3362,-1985638,-543.1176148796499,-208.0,-1539273,-421.0265317286652,-202.0,446365,122.09108315098469,0.0,132.68876337693223,0.0,1209,339,1816,0.7810077519379846,1548,0.759724124118537,67,267963,74,430046,1142,881554,0,0,1149517,703152,0.3741101697495557,False,True,181.2,13,80,3,8,0,0,1175,3656,0,0,,"{""cut_target"": 74, ""harmful_exit"": 265, ""neutral_exit"": 1816, ""no_active_exit"": 292, ""no_exit_replay"": 1175, ""saved_stop"": 67, ""timeout_improved"": 1142}","{""candidate_after_baseline_exit"": 8, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 3364, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.3573926093346224, ""train"": 0.4432319445151514, ""validation"": 0.3354111550874058}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,5000,-5000,30000,3656,1175,3290,366,50,113,3493,-1521234,-416.0924507658643,-202.0,-1342869,-367.30552516411376,-202.0,178365,48.786925601750546,0.0,54.214285714285715,0.0,619,287,2384,0.6832229580573952,906,0.6522105052136659,44,135012,13,78082,575,337137,0,0,472149,293784,0.16537576061794051,True,True,101.5,13,80,3,23,59,0,1175,3656,0,0,,"{""cut_target"": 13, ""harmful_exit"": 274, ""neutral_exit"": 2384, ""no_active_exit"": 366, ""no_exit_replay"": 1175, ""saved_stop"": 44, ""timeout_improved"": 575}","{""candidate_after_baseline_exit"": 23, ""candidate_after_max_hold"": 59, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 3290, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",True,True,False,train,"{""holdout"": 0.13070306123031433, ""train"": 0.28330295050975624, ""validation"": 0.10644083124056727}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,5000,-5000,60000,3656,1175,3330,326,97,176,3383,-1766682,-483.2281181619256,-202.0,-1444591,-395.12882932166303,-202.0,322091,88.09928884026259,0.0,96.72402402402402,0.0,927,344,2059,0.7293469708890638,1271,0.7042571195526148,87,284021,36,208036,840,533552,0,0,817573,495482,0.25445556543574704,False,True,171.0,13,80,3,30,12,0,1175,3656,0,0,,"{""cut_target"": 36, ""harmful_exit"": 308, ""neutral_exit"": 2059, ""no_active_exit"": 326, ""no_exit_replay"": 1175, ""saved_stop"": 87, ""timeout_improved"": 840}","{""candidate_after_baseline_exit"": 30, ""candidate_after_max_hold"": 12, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 3330, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation","{""holdout"": 0.20828752322098798, ""train"": 0.3003730001797591, ""validation"": 0.2648783559523263}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,5000,-5000,120000,3656,1175,3339,317,158,228,3270,-1909265,-522.2278446389496,-208.0,-1486386,-406.56072210065645,-202.0,422879,115.66712253829321,0.0,126.64839772386942,0.0,1196,331,1812,0.7832351015062213,1527,0.7618714667007525,124,424305,71,404347,1072,668315,0,0,1092620,669741,0.37007102194724606,False,True,231.2,13,80,3,33,0,0,1175,3656,0,0,,"{""cut_target"": 71, ""harmful_exit"": 260, ""neutral_exit"": 1812, ""no_active_exit"": 317, ""no_exit_replay"": 1175, ""saved_stop"": 124, ""timeout_improved"": 1072}","{""candidate_after_baseline_exit"": 33, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 3339, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.3773924705431555, ""train"": 0.4075265277973699, ""validation"": 0.33425107164727497}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,5000,-3000,30000,3656,1175,3222,434,43,256,3357,-1324330,-362.2346827133479,-202.0,-1213667,-331.96580962800874,-202.0,110663,30.26887308533917,0.0,34.34605834885164,0.0,584,272,2366,0.6822429906542056,856,0.6502969697420393,89,176865,11,62115,495,190642,0,0,367507,256844,0.16901718878824076,True,True,138.5,13,80,3,91,59,0,1175,3656,0,0,,"{""cut_target"": 11, ""harmful_exit"": 261, ""neutral_exit"": 2366, ""no_active_exit"": 434, ""no_exit_replay"": 1175, ""saved_stop"": 89, ""timeout_improved"": 495}","{""candidate_after_baseline_exit"": 91, ""candidate_after_max_hold"": 59, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 3222, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",True,True,False,train,"{""holdout"": 0.10766097709474921, ""train"": 0.31027437862556634, ""validation"": 0.13384967651714227}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,5000,-3000,60000,3656,1175,3250,406,86,364,3206,-1464972,-400.7035010940919,-202.0,-1278995,-349.83451859956233,-202.0,185977,50.86898249452954,0.0,57.22369230769231,0.0,887,318,2045,0.7360995850622407,1205,0.7104922528434258,170,346466,31,168797,717,269413,0,0,615879,429902,0.2740749400450413,False,True,241.7,13,80,3,110,12,0,1175,3656,0,0,,"{""cut_target"": 31, ""harmful_exit"": 287, ""neutral_exit"": 2045, ""no_active_exit"": 406, ""no_exit_replay"": 1175, ""saved_stop"": 170, ""timeout_improved"": 717}","{""candidate_after_baseline_exit"": 110, ""candidate_after_max_hold"": 12, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 3250, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation","{""holdout"": 0.23320480334912416, ""train"": 0.3061176413738116, ""validation"": 0.29184422560429724}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,5000,-3000,120000,3656,1175,3255,401,139,437,3080,-1581411,-432.55224288840265,-208.0,-1297203,-354.8148249452954,-202.0,284208,77.73741794310722,0.0,87.31428571428572,0.0,1163,293,1799,0.7987637362637363,1456,0.7773961772052022,222,460479,60,325969,941,375081,0,0,835560,551352,0.39012039829575373,False,True,316.1,13,80,3,117,0,0,1175,3656,0,0,,"{""cut_target"": 60, ""harmful_exit"": 233, ""neutral_exit"": 1799, ""no_active_exit"": 401, ""no_exit_replay"": 1175, ""saved_stop"": 222, ""timeout_improved"": 941}","{""candidate_after_baseline_exit"": 117, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 3255, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.39959626188381914, ""train"": 0.4401454363089268, ""validation"": 0.34077442055329105}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,5000,-2000,30000,3656,1175,3158,498,39,363,3254,-1091630,-298.585886214442,-202.0,-1046022,-286.1110503282276,-202.0,45608,12.474835886214443,0.0,14.442051931602279,0.0,560,244,2354,0.6965174129353234,804,0.6638648813212431,117,151678,10,54416,443,125679,0,0,277357,231749,0.19619479587679417,True,True,161.3,13,80,3,155,59,0,1175,3656,0,0,,"{""cut_target"": 10, ""harmful_exit"": 234, ""neutral_exit"": 2354, ""no_active_exit"": 498, ""no_exit_replay"": 1175, ""saved_stop"": 117, ""timeout_improved"": 443}","{""candidate_after_baseline_exit"": 155, ""candidate_after_max_hold"": 59, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 3158, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",True,True,False,train,"{""holdout"": 0.14221926394320103, ""train"": 0.4033771881536937, ""validation"": 0.10071279086633099}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,5000,-2000,60000,3656,1175,3183,473,79,488,3089,-1208204,-330.4715536105033,-202.0,-1104745,-302.1731400437637,-202.0,103459,28.298413566739605,0.0,32.50361294376375,0.0,863,283,2037,0.7530541012216405,1146,0.7272688940317485,210,293689,28,150340,653,174559,0,0,468248,364789,0.3210691770173071,False,True,275.3,13,80,3,177,12,0,1175,3656,0,0,,"{""cut_target"": 28, ""harmful_exit"": 255, ""neutral_exit"": 2037, ""no_active_exit"": 473, ""no_exit_replay"": 1175, ""saved_stop"": 210, ""timeout_improved"": 653}","{""candidate_after_baseline_exit"": 177, ""candidate_after_max_hold"": 12, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 3183, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.2973184037395149, ""train"": 0.3925500766835525, ""validation"": 0.29003754149731625}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,5000,-2000,120000,3656,1175,3185,471,122,573,2961,-1305042,-356.9589715536105,-209.0,-1113972,-304.6969365426696,-202.0,191070,52.26203501094092,0.0,59.990580847723706,0.0,1133,259,1793,0.8139367816091954,1392,0.7926392364220881,271,391445,49,260439,862,245860,0,0,637305,446235,0.4086567655988891,False,True,357.2,13,80,3,187,0,0,1175,3656,0,0,,"{""cut_target"": 49, ""harmful_exit"": 210, ""neutral_exit"": 1793, ""no_active_exit"": 471, ""no_exit_replay"": 1175, ""saved_stop"": 271, ""timeout_improved"": 862}","{""candidate_after_baseline_exit"": 187, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 3185, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.41037395073620475, ""train"": 0.49581013079258807, ""validation"": 0.3324296227771697}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,5000,-1500,30000,3656,1175,3110,546,34,448,3174,-981104,-268.3544857768053,-202.0,-939863,-257.07412472647707,-202.0,41241,11.280361050328228,0.0,13.260771704180064,0.0,549,216,2345,0.7176470588235294,765,0.68472240656596,140,136738,8,40595,409,93899,0,0,230637,189396,0.17601252184168195,True,True,180.9,13,80,3,203,59,0,1175,3656,0,0,,"{""cut_target"": 8, ""harmful_exit"": 208, ""neutral_exit"": 2345, ""no_active_exit"": 546, ""no_exit_replay"": 1175, ""saved_stop"": 140, ""timeout_improved"": 409}","{""candidate_after_baseline_exit"": 203, ""candidate_after_max_hold"": 59, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 3110, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",True,True,True,,"{""holdout"": 0.16919439098157824, ""train"": 0.24919963319873228, ""validation"": 0.1253465372068134}",PROMISING_OFFLINE_ONLY,PROMISING_OFFLINE_ONLY
M2_LOW_PROFIT_ONLY,5000,-1500,60000,3656,1175,3128,528,72,566,3018,-1043112,-285.31509846827134,-202.0,-985447,-269.5423960612692,-202.0,57665,15.772702407002189,0.0,18.43510230179028,0.0,838,261,2029,0.7625113739763422,1099,0.7364651746749339,220,235692,25,131403,618,134278,0,0,369970,312305,0.3551720409762954,False,True,281.8,13,80,3,232,12,0,1175,3656,0,0,,"{""cut_target"": 25, ""harmful_exit"": 236, ""neutral_exit"": 2029, ""no_active_exit"": 528, ""no_exit_replay"": 1175, ""saved_stop"": 220, ""timeout_improved"": 618}","{""candidate_after_baseline_exit"": 232, ""candidate_after_max_hold"": 12, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 3128, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.3391028005561388, ""train"": 0.35010828678901174, ""validation"": 0.37779053038263205}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,5000,-1500,120000,3656,1175,3129,527,108,664,2884,-1138382,-311.37363238512035,-209.0,-988182,-270.29048140043767,-202.0,150200,41.08315098468271,0.0,48.00255672738894,0.0,1106,235,1788,0.8247576435495898,1341,0.8034901585283946,287,321953,39,202636,819,192590,0,0,514543,364343,0.39381742633754613,False,True,368.9,13,80,3,243,0,0,1175,3656,0,0,,"{""cut_target"": 39, ""harmful_exit"": 196, ""neutral_exit"": 1788, ""no_active_exit"": 527, ""no_exit_replay"": 1175, ""saved_stop"": 287, ""timeout_improved"": 819}","{""candidate_after_baseline_exit"": 243, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 3129, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",False,True,False,"train,validation,holdout","{""holdout"": 0.33332982762428615, ""train"": 0.46936706542569545, ""validation"": 0.39353649860630024}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M2_LOW_PROFIT_ONLY,5000,-1000,30000,3656,1175,3027,629,31,551,3074,-815796,-223.13894967177242,-202.0,-810526,-221.69748358862142,-202.0,5270,1.4414660831509847,0.0,1.7409976874793525,0.0,504,193,2330,0.7230989956958394,697,0.6887252670174506,139,104397,7,35841,365,59871,0,0,164268,158998,0.21818613485280153,True,True,175.5,13,80,3,286,59,0,1175,3656,0,0,,"{""cut_target"": 7, ""harmful_exit"": 186, ""neutral_exit"": 2330, ""no_active_exit"": 629, ""no_exit_replay"": 1175, ""saved_stop"": 139, ""timeout_improved"": 365}","{""candidate_after_baseline_exit"": 286, ""candidate_after_max_hold"": 59, ""lifecycle_without_exit_replay"": 1175, ""mask_excluded_candidate_pnl_gt_300"": 188, ""no_candidate"": 80, ""none"": 3027, ""not_active_exit_eligible"": 3, ""stale_data_no_action"": 13}",True,True,False,train,"{""holdout"": 0.24153739873139485, ""train"": 0.3323321175713366, ""validation"": 0.09203943223511099}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
