mask_name,target_bps,stop_bps,max_hold_ms,paired_delta_cost0,paired_delta_sum_cost0,paired_delta_avg_cost0,paired_delta_median_cost0,absolute_baseline_pnl_cost0,absolute_tsv2_pnl_cost0,paired_delta_cost50,paired_delta_sum_cost50,paired_delta_avg_cost50,paired_delta_median_cost50,absolute_baseline_pnl_cost50,absolute_tsv2_pnl_cost50,paired_delta_cost100,paired_delta_sum_cost100,paired_delta_avg_cost100,paired_delta_median_cost100,absolute_baseline_pnl_cost100,absolute_tsv2_pnl_cost100,paired_delta_cost150,paired_delta_sum_cost150,paired_delta_avg_cost150,paired_delta_median_cost150,absolute_baseline_pnl_cost150,absolute_tsv2_pnl_cost150,paired_delta_cost200,paired_delta_sum_cost200,paired_delta_avg_cost200,paired_delta_median_cost200,absolute_baseline_pnl_cost200,absolute_tsv2_pnl_cost200
M2_LOW_PROFIT_ONLY,6000,-5000,30000,167500,167500,45.81509846827134,0.0,-1148166,-980666,167500,167500,45.81509846827134,0.0,-1330966,-1163466,167500,167500,45.81509846827134,0.0,-1513766,-1346266,167500,167500,45.81509846827134,0.0,-1696566,-1529066,167500,167500,45.81509846827134,0.0,-1879366,-1711866
M2_LOW_PROFIT_ONLY,6000,-5000,60000,321427,321427,87.91766958424508,0.0,-1406283,-1084856,321427,321427,87.91766958424508,0.0,-1589083,-1267656,321427,321427,87.91766958424508,0.0,-1771883,-1450456,321427,321427,87.91766958424508,0.0,-1954683,-1633256,321427,321427,87.91766958424508,0.0,-2137483,-1816056
M2_LOW_PROFIT_ONLY,6000,-5000,120000,420125,420125,114.91384026258206,0.0,-1550439,-1130314,420125,420125,114.91384026258206,0.0,-1733239,-1313114,420125,420125,114.91384026258206,0.0,-1916039,-1495914,420125,420125,114.91384026258206,0.0,-2098839,-1678714,420125,420125,114.91384026258206,0.0,-2281639,-1861514
M2_LOW_PROFIT_ONLY,6000,-3000,30000,101798,101798,27.844091903719914,0.0,-955612,-853814,101798,101798,27.844091903719914,0.0,-1138412,-1036614,101798,101798,27.844091903719914,0.0,-1321212,-1219414,101798,101798,27.844091903719914,0.0,-1504012,-1402214,101798,101798,27.844091903719914,0.0,-1686812,-1585014
M2_LOW_PROFIT_ONLY,6000,-3000,60000,186313,186313,50.96088621444201,0.0,-1101696,-915383,186313,186313,50.96088621444201,0.0,-1284496,-1098183,186313,186313,50.96088621444201,0.0,-1467296,-1280983,186313,186313,50.96088621444201,0.0,-1650096,-1463783,186313,186313,50.96088621444201,0.0,-1832896,-1646583
M2_LOW_PROFIT_ONLY,6000,-3000,120000,288890,288890,79.01805251641137,0.0,-1223321,-934431,288890,288890,79.01805251641137,0.0,-1406121,-1117231,288890,288890,79.01805251641137,0.0,-1588921,-1300031,288890,288890,79.01805251641137,0.0,-1771721,-1482831,288890,288890,79.01805251641137,0.0,-1954521,-1665631
M2_LOW_PROFIT_ONLY,6000,-2000,30000,37743,37743,10.323577680525164,0.0,-725474,-687731,37743,37743,10.323577680525164,0.0,-908274,-870531,37743,37743,10.323577680525164,0.0,-1091074,-1053331,37743,37743,10.323577680525164,0.0,-1273874,-1236131,37743,37743,10.323577680525164,0.0,-1456674,-1418931
M2_LOW_PROFIT_ONLY,6000,-2000,60000,102504,102504,28.037199124726477,0.0,-845556,-743052,102504,102504,28.037199124726477,0.0,-1028356,-925852,102504,102504,28.037199124726477,0.0,-1211156,-1108652,102504,102504,28.037199124726477,0.0,-1393956,-1291452,102504,102504,28.037199124726477,0.0,-1576756,-1474252
M2_LOW_PROFIT_ONLY,6000,-2000,120000,208429,208429,57.01012035010941,0.0,-953169,-744740,208429,208429,57.01012035010941,0.0,-1135969,-927540,208429,208429,57.01012035010941,0.0,-1318769,-1110340,208429,208429,57.01012035010941,0.0,-1501569,-1293140,208429,208429,57.01012035010941,0.0,-1684369,-1475940
M2_LOW_PROFIT_ONLY,6000,-1500,30000,37783,37783,10.334518599562363,0.0,-622926,-585143,37783,37783,10.334518599562363,0.0,-805726,-767943,37783,37783,10.334518599562363,0.0,-988526,-950743,37783,37783,10.334518599562363,0.0,-1171326,-1133543,37783,37783,10.334518599562363,0.0,-1354126,-1316343
M2_LOW_PROFIT_ONLY,6000,-1500,60000,64698,64698,17.696389496717725,0.0,-691295,-626597,64698,64698,17.696389496717725,0.0,-874095,-809397,64698,64698,17.696389496717725,0.0,-1056895,-992197,64698,64698,17.696389496717725,0.0,-1239695,-1174997,64698,64698,17.696389496717725,0.0,-1422495,-1357797
M2_LOW_PROFIT_ONLY,6000,-1500,120000,173055,173055,47.334518599562365,0.0,-795139,-622084,173055,173055,47.334518599562365,0.0,-977939,-804884,173055,173055,47.334518599562365,0.0,-1160739,-987684,173055,173055,47.334518599562365,0.0,-1343539,-1170484,173055,173055,47.334518599562365,0.0,-1526339,-1353284
M2_LOW_PROFIT_ONLY,6000,-1000,30000,2812,2812,0.7691466083150985,0.0,-452118,-449306,2812,2812,0.7691466083150985,0.0,-634918,-632106,2812,2812,0.7691466083150985,0.0,-817718,-814906,2812,2812,0.7691466083150985,0.0,-1000518,-997706,2812,2812,0.7691466083150985,0.0,-1183318,-1180506
M2_LOW_PROFIT_ONLY,6000,-1000,60000,25872,25872,7.076586433260394,0.0,-506155,-480283,25872,25872,7.076586433260394,0.0,-688955,-663083,25872,25872,7.076586433260394,0.0,-871755,-845883,25872,25872,7.076586433260394,0.0,-1054555,-1028683,25872,25872,7.076586433260394,0.0,-1237355,-1211483
M2_LOW_PROFIT_ONLY,6000,-1000,120000,97622,97622,26.701859956236323,0.0,-577788,-480166,97622,97622,26.701859956236323,0.0,-760588,-662966,97622,97622,26.701859956236323,0.0,-943388,-845766,97622,97622,26.701859956236323,0.0,-1126188,-1028566,97622,97622,26.701859956236323,0.0,-1308988,-1211366
M2_LOW_PROFIT_ONLY,6000,-700,30000,-29047,-29047,-7.945021881838074,0.0,-324427,-353474,-29047,-29047,-7.945021881838074,0.0,-507227,-536274,-29047,-29047,-7.945021881838074,0.0,-690027,-719074,-29047,-29047,-7.945021881838074,0.0,-872827,-901874,-29047,-29047,-7.945021881838074,0.0,-1055627,-1084674
M2_LOW_PROFIT_ONLY,6000,-700,60000,-19882,-19882,-5.438183807439825,0.0,-359859,-379741,-19882,-19882,-5.438183807439825,0.0,-542659,-562541,-19882,-19882,-5.438183807439825,0.0,-725459,-745341,-19882,-19882,-5.438183807439825,0.0,-908259,-928141,-19882,-19882,-5.438183807439825,0.0,-1091059,-1110941
M2_LOW_PROFIT_ONLY,6000,-700,120000,45496,45496,12.444201312910284,0.0,-414307,-368811,45496,45496,12.444201312910284,0.0,-597107,-551611,45496,45496,12.444201312910284,0.0,-779907,-734411,45496,45496,12.444201312910284,0.0,-962707,-917211,45496,45496,12.444201312910284,0.0,-1145507,-1100011
M2_LOW_PROFIT_ONLY,6000,-500,30000,-30672,-30672,-8.389496717724288,0.0,-225510,-256182,-30672,-30672,-8.389496717724288,0.0,-408310,-438982,-30672,-30672,-8.389496717724288,0.0,-591110,-621782,-30672,-30672,-8.389496717724288,0.0,-773910,-804582,-30672,-30672,-8.389496717724288,0.0,-956710,-987382
M2_LOW_PROFIT_ONLY,6000,-500,60000,-41757,-41757,-11.421498905908097,0.0,-244237,-285994,-41757,-41757,-11.421498905908097,0.0,-427037,-468794,-41757,-41757,-11.421498905908097,0.0,-609837,-651594,-41757,-41757,-11.421498905908097,0.0,-792637,-834394,-41757,-41757,-11.421498905908097,0.0,-975437,-1017194
M2_LOW_PROFIT_ONLY,6000,-500,120000,10163,10163,2.7798140043763677,0.0,-279492,-269329,10163,10163,2.7798140043763677,0.0,-462292,-452129,10163,10163,2.7798140043763677,0.0,-645092,-634929,10163,10163,2.7798140043763677,0.0,-827892,-817729,10163,10163,2.7798140043763677,0.0,-1010692,-1000529
M2_LOW_PROFIT_ONLY,6000,-300,30000,-45601,-45601,-12.472921225382931,0.0,-118870,-164471,-45601,-45601,-12.472921225382931,0.0,-301670,-347271,-45601,-45601,-12.472921225382931,0.0,-484470,-530071,-45601,-45601,-12.472921225382931,0.0,-667270,-712871,-45601,-45601,-12.472921225382931,0.0,-850070,-895671
M2_LOW_PROFIT_ONLY,6000,-300,60000,-71888,-71888,-19.663019693654267,0.0,-119771,-191659,-71888,-71888,-19.663019693654267,0.0,-302571,-374459,-71888,-71888,-19.663019693654267,0.0,-485371,-557259,-71888,-71888,-19.663019693654267,0.0,-668171,-740059,-71888,-71888,-19.663019693654267,0.0,-850971,-922859
M2_LOW_PROFIT_ONLY,6000,-300,120000,-52643,-52643,-14.399070021881839,0.0,-121588,-174231,-52643,-52643,-14.399070021881839,0.0,-304388,-357031,-52643,-52643,-14.399070021881839,0.0,-487188,-539831,-52643,-52643,-14.399070021881839,0.0,-669988,-722631,-52643,-52643,-14.399070021881839,0.0,-852788,-905431
M2_LOW_PROFIT_ONLY,6000,-200,30000,-58978,-58978,-16.13183807439825,0.0,-44578,-103556,-58978,-58978,-16.13183807439825,0.0,-227378,-286356,-58978,-58978,-16.13183807439825,0.0,-410178,-469156,-58978,-58978,-16.13183807439825,0.0,-592978,-651956,-58978,-58978,-16.13183807439825,0.0,-775778,-834756
M2_LOW_PROFIT_ONLY,6000,-200,60000,-92658,-92658,-25.344091903719914,0.0,-41026,-133684,-92658,-92658,-25.344091903719914,0.0,-223826,-316484,-92658,-92658,-25.344091903719914,0.0,-406626,-499284,-92658,-92658,-25.344091903719914,0.0,-589426,-682084,-92658,-92658,-25.344091903719914,0.0,-772226,-864884
M2_LOW_PROFIT_ONLY,6000,-200,120000,-91018,-91018,-24.89551422319475,0.0,-18410,-109428,-91018,-91018,-24.89551422319475,0.0,-201210,-292228,-91018,-91018,-24.89551422319475,0.0,-384010,-475028,-91018,-91018,-24.89551422319475,0.0,-566810,-657828,-91018,-91018,-24.89551422319475,0.0,-749610,-840628
M2_LOW_PROFIT_ONLY,7500,-6000,30000,179278,179278,49.036652078774615,0.0,-1204921,-1025643,179278,179278,49.036652078774615,0.0,-1387721,-1208443,179278,179278,49.036652078774615,0.0,-1570521,-1391243,179278,179278,49.036652078774615,0.0,-1753321,-1574043,179278,179278,49.036652078774615,0.0,-1936121,-1756843
M2_LOW_PROFIT_ONLY,7500,-6000,60000,384205,384205,105.08889496717724,0.0,-1508523,-1124318,384205,384205,105.08889496717724,0.0,-1691323,-1307118,384205,384205,105.08889496717724,0.0,-1874123,-1489918,384205,384205,105.08889496717724,0.0,-2056923,-1672718,384205,384205,105.08889496717724,0.0,-2239723,-1855518
M2_LOW_PROFIT_ONLY,7500,-6000,120000,485564,485564,132.8129102844639,0.0,-1665810,-1180246,485564,485564,132.8129102844639,0.0,-1848610,-1363046,485564,485564,132.8129102844639,0.0,-2031410,-1545846,485564,485564,132.8129102844639,0.0,-2214210,-1728646,485564,485564,132.8129102844639,0.0,-2397010,-1911446
M2_LOW_PROFIT_ONLY,7500,-5000,30000,159275,159275,43.56537199124727,0.0,-1136054,-976779,159275,159275,43.56537199124727,0.0,-1318854,-1159579,159275,159275,43.56537199124727,0.0,-1501654,-1342379,159275,159275,43.56537199124727,0.0,-1684454,-1525179,159275,159275,43.56537199124727,0.0,-1867254,-1707979
M2_LOW_PROFIT_ONLY,7500,-5000,60000,353492,353492,96.68818380743983,0.0,-1427292,-1073800,353492,353492,96.68818380743983,0.0,-1610092,-1256600,353492,353492,96.68818380743983,0.0,-1792892,-1439400,353492,353492,96.68818380743983,0.0,-1975692,-1622200,353492,353492,96.68818380743983,0.0,-2158492,-1805000
M2_LOW_PROFIT_ONLY,7500,-5000,120000,461071,461071,126.11351203501094,0.0,-1588430,-1127359,461071,461071,126.11351203501094,0.0,-1771230,-1310159,461071,461071,126.11351203501094,0.0,-1954030,-1492959,461071,461071,126.11351203501094,0.0,-2136830,-1675759,461071,461071,126.11351203501094,0.0,-2319630,-1858559
M2_LOW_PROFIT_ONLY,7500,-3000,30000,96573,96573,26.414934354485776,0.0,-943353,-846780,96573,96573,26.414934354485776,0.0,-1126153,-1029580,96573,96573,26.414934354485776,0.0,-1308953,-1212380,96573,96573,26.414934354485776,0.0,-1491753,-1395180,96573,96573,26.414934354485776,0.0,-1674553,-1577980
M2_LOW_PROFIT_ONLY,7500,-3000,60000,217625,217625,59.52543763676149,0.0,-1124787,-907162,217625,217625,59.52543763676149,0.0,-1307587,-1089962,217625,217625,59.52543763676149,0.0,-1490387,-1272762,217625,217625,59.52543763676149,0.0,-1673187,-1455562,217625,217625,59.52543763676149,0.0,-1855987,-1638362
M2_LOW_PROFIT_ONLY,7500,-3000,120000,325884,325884,89.13676148796499,0.0,-1262856,-936972,325884,325884,89.13676148796499,0.0,-1445656,-1119772,325884,325884,89.13676148796499,0.0,-1628456,-1302572,325884,325884,89.13676148796499,0.0,-1811256,-1485372,325884,325884,89.13676148796499,0.0,-1994056,-1668172
M2_LOW_PROFIT_ONLY,7500,-2000,30000,34018,34018,9.304704595185996,0.0,-718215,-684197,34018,34018,9.304704595185996,0.0,-901015,-866997,34018,34018,9.304704595185996,0.0,-1083815,-1049797,34018,34018,9.304704595185996,0.0,-1266615,-1232597,34018,34018,9.304704595185996,0.0,-1449415,-1415397
M2_LOW_PROFIT_ONLY,7500,-2000,60000,132816,132816,36.328227571115974,0.0,-869147,-736331,132816,132816,36.328227571115974,0.0,-1051947,-919131,132816,132816,36.328227571115974,0.0,-1234747,-1101931,132816,132816,36.328227571115974,0.0,-1417547,-1284731,132816,132816,36.328227571115974,0.0,-1600347,-1467531
M2_LOW_PROFIT_ONLY,7500,-2000,120000,240001,240001,65.64578774617068,0.0,-994428,-754427,240001,240001,65.64578774617068,0.0,-1177228,-937227,240001,240001,65.64578774617068,0.0,-1360028,-1120027,240001,240001,65.64578774617068,0.0,-1542828,-1302827,240001,240001,65.64578774617068,0.0,-1725628,-1485627
M2_LOW_PROFIT_ONLY,7500,-1500,30000,33169,33169,9.072483588621445,0.0,-618297,-585128,33169,33169,9.072483588621445,0.0,-801097,-767928,33169,33169,9.072483588621445,0.0,-983897,-950728,33169,33169,9.072483588621445,0.0,-1166697,-1133528,33169,33169,9.072483588621445,0.0,-1349497,-1316328
M2_LOW_PROFIT_ONLY,7500,-1500,60000,70510,70510,19.286105032822757,0.0,-693386,-622876,70510,70510,19.286105032822757,0.0,-876186,-805676,70510,70510,19.286105032822757,0.0,-1058986,-988476,70510,70510,19.286105032822757,0.0,-1241786,-1171276,70510,70510,19.286105032822757,0.0,-1424586,-1354076
M2_LOW_PROFIT_ONLY,7500,-1500,120000,183347,183347,50.149617067833695,0.0,-818118,-634771,183347,183347,50.149617067833695,0.0,-1000918,-817571,183347,183347,50.149617067833695,0.0,-1183718,-1000371,183347,183347,50.149617067833695,0.0,-1366518,-1183171,183347,183347,50.149617067833695,0.0,-1549318,-1365971
M2_LOW_PROFIT_ONLY,7500,-1000,30000,-1610,-1610,-0.4403719912472648,0.0,-445740,-447350,-1610,-1610,-0.4403719912472648,0.0,-628540,-630150,-1610,-1610,-0.4403719912472648,0.0,-811340,-812950,-1610,-1610,-0.4403719912472648,0.0,-994140,-995750,-1610,-1610,-0.4403719912472648,0.0,-1176940,-1178550
M2_LOW_PROFIT_ONLY,7500,-1000,60000,32092,32092,8.777899343544858,0.0,-506711,-474619,32092,32092,8.777899343544858,0.0,-689511,-657419,32092,32092,8.777899343544858,0.0,-872311,-840219,32092,32092,8.777899343544858,0.0,-1055111,-1023019,32092,32092,8.777899343544858,0.0,-1237911,-1205819
M2_LOW_PROFIT_ONLY,7500,-1000,120000,109172,109172,29.86105032822757,0.0,-604819,-495647,109172,109172,29.86105032822757,0.0,-787619,-678447,109172,109172,29.86105032822757,0.0,-970419,-861247,109172,109172,29.86105032822757,0.0,-1153219,-1044047,109172,109172,29.86105032822757,0.0,-1336019,-1226847
M2_LOW_PROFIT_ONLY,7500,-700,30000,-33469,-33469,-9.154540481400439,0.0,-317843,-351312,-33469,-33469,-9.154540481400439,0.0,-500643,-534112,-33469,-33469,-9.154540481400439,0.0,-683443,-716912,-33469,-33469,-9.154540481400439,0.0,-866243,-899712,-33469,-33469,-9.154540481400439,0.0,-1049043,-1082512
M2_LOW_PROFIT_ONLY,7500,-700,60000,-8454,-8454,-2.312363238512035,0.0,-358886,-367340,-8454,-8454,-2.312363238512035,0.0,-541686,-550140,-8454,-8454,-2.312363238512035,0.0,-724486,-732940,-8454,-8454,-2.312363238512035,0.0,-907286,-915740,-8454,-8454,-2.312363238512035,0.0,-1090086,-1098540
M2_LOW_PROFIT_ONLY,7500,-700,120000,60646,60646,16.588074398249454,0.0,-432285,-371639,60646,60646,16.588074398249454,0.0,-615085,-554439,60646,60646,16.588074398249454,0.0,-797885,-737239,60646,60646,16.588074398249454,0.0,-980685,-920039,60646,60646,16.588074398249454,0.0,-1163485,-1102839
M2_LOW_PROFIT_ONLY,7500,-500,30000,-33594,-33594,-9.188730853391684,0.0,-220026,-253620,-33594,-33594,-9.188730853391684,0.0,-402826,-436420,-33594,-33594,-9.188730853391684,0.0,-585626,-619220,-33594,-33594,-9.188730853391684,0.0,-768426,-802020,-33594,-33594,-9.188730853391684,0.0,-951226,-984820
M2_LOW_PROFIT_ONLY,7500,-500,60000,-29229,-29229,-7.99480306345733,0.0,-245464,-274693,-29229,-29229,-7.99480306345733,0.0,-428264,-457493,-29229,-29229,-7.99480306345733,0.0,-611064,-640293,-29229,-29229,-7.99480306345733,0.0,-793864,-823093,-29229,-29229,-7.99480306345733,0.0,-976664,-1005893
M2_LOW_PROFIT_ONLY,7500,-500,120000,27942,27942,7.642778993435448,0.0,-300399,-272457,27942,27942,7.642778993435448,0.0,-483199,-455257,27942,27942,7.642778993435448,0.0,-665999,-638057,27942,27942,7.642778993435448,0.0,-848799,-820857,27942,27942,7.642778993435448,0.0,-1031599,-1003657
M2_LOW_PROFIT_ONLY,7500,-300,30000,-48601,-48601,-13.293490153172867,0.0,-114408,-163009,-48601,-48601,-13.293490153172867,0.0,-297208,-345809,-48601,-48601,-13.293490153172867,0.0,-480008,-528609,-48601,-48601,-13.293490153172867,0.0,-662808,-711409,-48601,-48601,-13.293490153172867,0.0,-845608,-894209
M2_LOW_PROFIT_ONLY,7500,-300,60000,-68692,-68692,-18.788840262582056,0.0,-110949,-179641,-68692,-68692,-18.788840262582056,0.0,-293749,-362441,-68692,-68692,-18.788840262582056,0.0,-476549,-545241,-68692,-68692,-18.788840262582056,0.0,-659349,-728041,-68692,-68692,-18.788840262582056,0.0,-842149,-910841
M2_LOW_PROFIT_ONLY,7500,-300,120000,-43507,-43507,-11.900164113785557,0.0,-118315,-161822,-43507,-43507,-11.900164113785557,0.0,-301115,-344622,-43507,-43507,-11.900164113785557,0.0,-483915,-527422,-43507,-43507,-11.900164113785557,0.0,-666715,-710222,-43507,-43507,-11.900164113785557,0.0,-849515,-893022
M2_LOW_PROFIT_ONLY,7500,-200,30000,-60478,-60478,-16.542122538293217,0.0,-41416,-101894,-60478,-60478,-16.542122538293217,0.0,-224216,-284694,-60478,-60478,-16.542122538293217,0.0,-407016,-467494,-60478,-60478,-16.542122538293217,0.0,-589816,-650294,-60478,-60478,-16.542122538293217,0.0,-772616,-833094
M2_LOW_PROFIT_ONLY,7500,-200,60000,-88062,-88062,-24.086980306345733,0.0,-33404,-121466,-88062,-88062,-24.086980306345733,0.0,-216204,-304266,-88062,-88062,-24.086980306345733,0.0,-399004,-487066,-88062,-88062,-24.086980306345733,0.0,-581804,-669866,-88062,-88062,-24.086980306345733,0.0,-764604,-852666
M2_LOW_PROFIT_ONLY,7500,-200,120000,-80582,-80582,-22.041028446389497,0.0,-14600,-95182,-80582,-80582,-22.041028446389497,0.0,-197400,-277982,-80582,-80582,-22.041028446389497,0.0,-380200,-460782,-80582,-80582,-22.041028446389497,0.0,-563000,-643582,-80582,-80582,-22.041028446389497,0.0,-745800,-826382
M2_LOW_PROFIT_ONLY,10000,-6000,30000,165151,165151,45.17259299781182,0.0,-1170690,-1005539,165151,165151,45.17259299781182,0.0,-1353490,-1188339,165151,165151,45.17259299781182,0.0,-1536290,-1371139,165151,165151,45.17259299781182,0.0,-1719090,-1553939,165151,165151,45.17259299781182,0.0,-1901890,-1736739
M2_LOW_PROFIT_ONLY,10000,-6000,60000,380214,380214,103.9972647702407,0.0,-1492785,-1112571,380214,380214,103.9972647702407,0.0,-1675585,-1295371,380214,380214,103.9972647702407,0.0,-1858385,-1478171,380214,380214,103.9972647702407,0.0,-2041185,-1660971,380214,380214,103.9972647702407,0.0,-2223985,-1843771
M2_LOW_PROFIT_ONLY,10000,-6000,120000,432713,432713,118.35694748358863,0.0,-1561555,-1128842,432713,432713,118.35694748358863,0.0,-1744355,-1311642,432713,432713,118.35694748358863,0.0,-1927155,-1494442,432713,432713,118.35694748358863,0.0,-2109955,-1677242,432713,432713,118.35694748358863,0.0,-2292755,-1860042
M2_LOW_PROFIT_ONLY,10000,-5000,30000,145148,145148,39.701312910284464,0.0,-1100823,-955675,145148,145148,39.701312910284464,0.0,-1283623,-1138475,145148,145148,39.701312910284464,0.0,-1466423,-1321275,145148,145148,39.701312910284464,0.0,-1649223,-1504075,145148,145148,39.701312910284464,0.0,-1832023,-1686875
M2_LOW_PROFIT_ONLY,10000,-5000,60000,348501,348501,95.3230306345733,0.0,-1405965,-1057464,348501,348501,95.3230306345733,0.0,-1588765,-1240264,348501,348501,95.3230306345733,0.0,-1771565,-1423064,348501,348501,95.3230306345733,0.0,-1954365,-1605864,348501,348501,95.3230306345733,0.0,-2137165,-1788664
M2_LOW_PROFIT_ONLY,10000,-5000,120000,412220,412220,112.75164113785559,0.0,-1500456,-1088236,412220,412220,112.75164113785559,0.0,-1683256,-1271036,412220,412220,112.75164113785559,0.0,-1866056,-1453836,412220,412220,112.75164113785559,0.0,-2048856,-1636636,412220,412220,112.75164113785559,0.0,-2231656,-1819436
M2_LOW_PROFIT_ONLY,10000,-3000,30000,87446,87446,23.918490153172865,0.0,-905622,-818176,87446,87446,23.918490153172865,0.0,-1088422,-1000976,87446,87446,23.918490153172865,0.0,-1271222,-1183776,87446,87446,23.918490153172865,0.0,-1454022,-1366576,87446,87446,23.918490153172865,0.0,-1636822,-1549376
M2_LOW_PROFIT_ONLY,10000,-3000,60000,218134,218134,59.66466083150985,0.0,-1101960,-883826,218134,218134,59.66466083150985,0.0,-1284760,-1066626,218134,218134,59.66466083150985,0.0,-1467560,-1249426,218134,218134,59.66466083150985,0.0,-1650360,-1432226,218134,218134,59.66466083150985,0.0,-1833160,-1615026
M2_LOW_PROFIT_ONLY,10000,-3000,120000,292048,292048,79.88183807439825,0.0,-1188397,-896349,292048,292048,79.88183807439825,0.0,-1371197,-1079149,292048,292048,79.88183807439825,0.0,-1553997,-1261949,292048,292048,79.88183807439825,0.0,-1736797,-1444749,292048,292048,79.88183807439825,0.0,-1919597,-1627549
M2_LOW_PROFIT_ONLY,10000,-2000,30000,27391,27391,7.49206783369803,0.0,-690484,-663093,27391,27391,7.49206783369803,0.0,-873284,-845893,27391,27391,7.49206783369803,0.0,-1056084,-1028693,27391,27391,7.49206783369803,0.0,-1238884,-1211493,27391,27391,7.49206783369803,0.0,-1421684,-1394293
M2_LOW_PROFIT_ONLY,10000,-2000,60000,137325,137325,37.56154266958424,0.0,-856820,-719495,137325,137325,37.56154266958424,0.0,-1039620,-902295,137325,137325,37.56154266958424,0.0,-1222420,-1085095,137325,137325,37.56154266958424,0.0,-1405220,-1267895,137325,137325,37.56154266958424,0.0,-1588020,-1450695
M2_LOW_PROFIT_ONLY,10000,-2000,120000,219353,219353,59.99808533916849,0.0,-943657,-724304,219353,219353,59.99808533916849,0.0,-1126457,-907104,219353,219353,59.99808533916849,0.0,-1309257,-1089904,219353,219353,59.99808533916849,0.0,-1492057,-1272704,219353,219353,59.99808533916849,0.0,-1674857,-1455504
M2_LOW_PROFIT_ONLY,10000,-1500,30000,26542,26542,7.2598468271334795,0.0,-598170,-571628,26542,26542,7.2598468271334795,0.0,-780970,-754428,26542,26542,7.2598468271334795,0.0,-963770,-937228,26542,26542,7.2598468271334795,0.0,-1146570,-1120028,26542,26542,7.2598468271334795,0.0,-1329370,-1302828
M2_LOW_PROFIT_ONLY,10000,-1500,60000,74519,74519,20.38265864332604,0.0,-683170,-608651,74519,74519,20.38265864332604,0.0,-865970,-791451,74519,74519,20.38265864332604,0.0,-1048770,-974251,74519,74519,20.38265864332604,0.0,-1231570,-1157051,74519,74519,20.38265864332604,0.0,-1414370,-1339851
M2_LOW_PROFIT_ONLY,10000,-1500,120000,169699,169699,46.41657549234136,0.0,-777633,-607934,169699,169699,46.41657549234136,0.0,-960433,-790734,169699,169699,46.41657549234136,0.0,-1143233,-973534,169699,169699,46.41657549234136,0.0,-1326033,-1156334,169699,169699,46.41657549234136,0.0,-1508833,-1339134
M2_LOW_PROFIT_ONLY,10000,-1000,30000,-8237,-8237,-2.2530087527352296,0.0,-425113,-433350,-8237,-8237,-2.2530087527352296,0.0,-607913,-616150,-8237,-8237,-2.2530087527352296,0.0,-790713,-798950,-8237,-8237,-2.2530087527352296,0.0,-973513,-981750,-8237,-8237,-2.2530087527352296,0.0,-1156313,-1164550
M2_LOW_PROFIT_ONLY,10000,-1000,60000,38011,38011,10.396881838074398,0.0,-497257,-459246,38011,38011,10.396881838074398,0.0,-680057,-642046,38011,38011,10.396881838074398,0.0,-862857,-824846,38011,38011,10.396881838074398,0.0,-1045657,-1007646,38011,38011,10.396881838074398,0.0,-1228457,-1190446
M2_LOW_PROFIT_ONLY,10000,-1000,120000,96183,96183,26.308260393873084,0.0,-567469,-471286,96183,96183,26.308260393873084,0.0,-750269,-654086,96183,96183,26.308260393873084,0.0,-933069,-836886,96183,96183,26.308260393873084,0.0,-1115869,-1019686,96183,96183,26.308260393873084,0.0,-1298669,-1202486
M2_LOW_PROFIT_ONLY,10000,-700,30000,-40096,-40096,-10.967177242888402,0.0,-296916,-337012,-40096,-40096,-10.967177242888402,0.0,-479716,-519812,-40096,-40096,-10.967177242888402,0.0,-662516,-702612,-40096,-40096,-10.967177242888402,0.0,-845316,-885412,-40096,-40096,-10.967177242888402,0.0,-1028116,-1068212
M2_LOW_PROFIT_ONLY,10000,-700,60000,-2835,-2835,-0.7754376367614879,0.0,-348532,-351367,-2835,-2835,-0.7754376367614879,0.0,-531332,-534167,-2835,-2835,-0.7754376367614879,0.0,-714132,-716967,-2835,-2835,-0.7754376367614879,0.0,-896932,-899767,-2835,-2835,-0.7754376367614879,0.0,-1079732,-1082567
M2_LOW_PROFIT_ONLY,10000,-700,120000,53765,53765,14.705962800875273,0.0,-405443,-351678,53765,53765,14.705962800875273,0.0,-588243,-534478,53765,53765,14.705962800875273,0.0,-771043,-717278,53765,53765,14.705962800875273,0.0,-953843,-900078,53765,53765,14.705962800875273,0.0,-1136643,-1082878
M2_LOW_PROFIT_ONLY,10000,-500,30000,-37721,-37721,-10.317560175054705,0.0,-201399,-239120,-37721,-37721,-10.317560175054705,0.0,-384199,-421920,-37721,-37721,-10.317560175054705,0.0,-566999,-604720,-37721,-37721,-10.317560175054705,0.0,-749799,-787520,-37721,-37721,-10.317560175054705,0.0,-932599,-970320
M2_LOW_PROFIT_ONLY,10000,-500,60000,-21310,-21310,-5.828774617067833,0.0,-239510,-260820,-21310,-21310,-5.828774617067833,0.0,-422310,-443620,-21310,-21310,-5.828774617067833,0.0,-605110,-626420,-21310,-21310,-5.828774617067833,0.0,-787910,-809220,-21310,-21310,-5.828774617067833,0.0,-970710,-992020
