mask_name,target_bps,stop_bps,max_hold_ms,is_selected,cost100_delta_sum_bps,cost100_delta_avg_bps,cost100_delta_median_bps,cost100_exit_action_precision,cost100_exit_action_precision_wilson95_lower,cost100_target_cut_damage_ratio,cost100_target_cut_damage_guard_pass,cost100_target_cut_count_guard_pass,positive_delta
M4_CONFIRM_2_WINDOWS,7500,-6000,60000,False,74253,15.638795282224095,0.0,0.6342788171394086,0.6108029212154573,0.2693203115314777,False,True,True
M4_CONFIRM_2_WINDOWS,7500,-6000,120000,False,401131,84.48420387531593,0.0,0.7311411992263056,0.7116166523108315,0.3581546963908203,False,True,True
M4_CONFIRM_2_WINDOWS,7500,-5000,60000,False,32357,6.814869418702612,0.0,0.6354166666666666,0.6117723830112433,0.28429745227036324,False,True,True
M4_CONFIRM_2_WINDOWS,7500,-5000,120000,False,346024,72.87784330244314,0.0,0.7347038668624571,0.7151321567303826,0.3762101539776871,False,True,True
M4_CONFIRM_2_WINDOWS,10000,-6000,60000,False,50153,10.562973883740522,0.0,0.635102533172497,0.6116429434213074,0.20373745273474778,True,True,True
M4_CONFIRM_2_WINDOWS,10000,-6000,120000,True,442815,93.26347935973041,0.0,0.7351377477042049,0.7157011038976295,0.22391198215115862,True,True,True
M4_CONFIRM_2_WINDOWS,10000,-5000,60000,False,12826,2.7013479359730415,0.0,0.6368646662584201,0.6132441078685883,0.21400504385820296,True,True,True
M4_CONFIRM_2_WINDOWS,10000,-5000,120000,False,399708,84.18449873631002,0.0,0.7392367906066536,0.7197669098548174,0.22893776730383172,True,True,True
