mask_name,target_bps,stop_bps,max_hold_ms,cost100_supported_rows,cost100_unsupported_rows,cost100_action_taken_count,cost100_no_action_count,cost100_baseline_target_count,cost100_baseline_stop_count,cost100_baseline_timeout_count,cost100_baseline_sum_after_cost_bps,cost100_baseline_avg_after_cost_bps,cost100_baseline_median_after_cost_bps,cost100_tsv2_sum_after_cost_bps,cost100_tsv2_avg_after_cost_bps,cost100_tsv2_median_after_cost_bps,cost100_delta_sum_bps,cost100_delta_avg_bps,cost100_delta_median_bps,cost100_action_delta_avg_bps,cost100_action_delta_median_bps,cost100_beneficial_exit_count,cost100_harmful_exit_count,cost100_neutral_exit_count,cost100_exit_action_precision,cost100_exit_action_precision_denominator,cost100_exit_action_precision_wilson95_lower,cost100_saved_stop_count,cost100_saved_stop_damage_bps,cost100_target_cut_count,cost100_target_cut_damage_bps,cost100_timeout_improved_count,cost100_timeout_improved_bps,cost100_generic_beneficial_count,cost100_generic_beneficial_bps,cost100_gross_saved_damage_bps,cost100_harmful_damage_bps,cost100_target_cut_damage_ratio,cost100_target_cut_damage_guard_pass,cost100_target_cut_count_guard_pass,cost100_target_cut_count_guard_limit,cost100_stale_no_action_exclusions,cost100_no_candidate_exclusions,cost100_not_active_exit_eligible_exclusions,cost100_candidate_after_baseline_exclusions,cost100_candidate_after_max_hold_exclusions,cost100_ambiguous_unjoined_exclusions,cost100_lifecycle_without_exit_replay_exclusions,cost100_exact_rows,cost100_path_approx_rows,cost100_baseline_unavailable_rows,cost100_max_consecutive_harmful_actions,cost100_classification_counts,cost100_exclusion_counts,cost100_aggregate_target_cut_damage_guard_pass,cost100_aggregate_target_cut_count_guard_pass,cost100_segment_target_cut_damage_guard_pass,cost100_segment_target_cut_damage_fail_segments,cost100_segment_target_cut_damage_ratios,cost100_row_verdict,cost100_public_row_verdict
M6_DELAY_8000MS_CONFIRM,3000,-500,120000,4748,856,3819,929,231,1290,3227,-658355,-138.6594355518113,-202.0,-729554,-153.65501263689976,-202.0,-71199,-14.995577085088458,0.0,-18.643362136684996,0.0,1049,336,2434,0.7574007220216606,1385,0.7341336101922343,479,260710,129,280230,570,80780,0,0,341490,412689,0.8206096811033998,False,True,536.0,15,110,0,779,4,0,856,4748,0,0,,"{""cut_target"": 129, ""harmful_exit"": 207, ""neutral_exit"": 2434, ""no_active_exit"": 929, ""no_exit_replay"": 856, ""saved_stop"": 479, ""timeout_improved"": 570}","{""candidate_after_baseline_exit"": 779, ""candidate_after_max_hold"": 4, ""delay_after_lifecycle_close"": 21, ""lifecycle_without_exit_replay"": 856, ""no_candidate"": 110, ""none"": 3819, ""stale_data_no_action"": 15}",False,True,False,"train,validation,holdout","{""holdout"": 0.7636444427271498, ""train"": 0.7479185194596197, ""validation"": 0.941369273496076}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M6_DELAY_8000MS_CONFIRM,3000,-300,30000,4748,856,3629,1119,94,1072,3582,-591482,-124.57497893850042,-202.0,-615121,-129.55370682392586,-202.0,-23639,-4.978727885425442,0.0,-6.513915679250482,0.0,286,177,3166,0.6177105831533477,463,0.5726502866383856,131,50292,21,32926,155,27149,0,0,77441,101080,0.42517529474051213,False,True,146.5,15,110,0,747,226,0,856,4748,0,0,,"{""cut_target"": 21, ""harmful_exit"": 156, ""neutral_exit"": 3166, ""no_active_exit"": 1119, ""no_exit_replay"": 856, ""saved_stop"": 131, ""timeout_improved"": 155}","{""candidate_after_baseline_exit"": 747, ""candidate_after_max_hold"": 226, ""delay_after_lifecycle_close"": 21, ""lifecycle_without_exit_replay"": 856, ""no_candidate"": 110, ""none"": 3629, ""stale_data_no_action"": 15}",False,True,False,"validation,holdout","{""holdout"": 0.6271737447752722, ""train"": 0.1999299248039242, ""validation"": 0.6371487189274297}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M6_DELAY_8000MS_CONFIRM,3000,-300,60000,4748,856,3691,1057,161,1257,3330,-511231,-107.6729149115417,-202.0,-610178,-128.51263689974726,-202.0,-98947,-20.83972198820556,0.0,-26.80764020590626,0.0,607,308,2776,0.6633879781420765,915,0.6321426705628724,308,121370,70,136700,299,38695,0,0,160065,259012,0.8540280511042389,False,True,337.9,15,110,0,889,22,0,856,4748,0,0,,"{""cut_target"": 70, ""harmful_exit"": 238, ""neutral_exit"": 2776, ""no_active_exit"": 1057, ""no_exit_replay"": 856, ""saved_stop"": 308, ""timeout_improved"": 299}","{""candidate_after_baseline_exit"": 889, ""candidate_after_max_hold"": 22, ""delay_after_lifecycle_close"": 21, ""lifecycle_without_exit_replay"": 856, ""no_candidate"": 110, ""none"": 3691, ""stale_data_no_action"": 15}",False,True,False,"train,validation,holdout","{""holdout"": 0.8466704206552795, ""train"": 0.6956881046132906, ""validation"": 1.0548975259409161}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M6_DELAY_8000MS_CONFIRM,3000,-300,120000,4748,856,3692,1056,205,1502,3041,-499944,-105.29570345408592,-203.0,-610560,-128.59309182813817,-202.0,-110616,-23.297388374052233,0.0,-29.960996749729144,0.0,989,298,2405,0.7684537684537684,1287,0.7446297984802417,553,198350,114,245835,436,46162,0,0,244512,355128,1.005410777385159,False,True,596.6,15,110,0,906,4,0,856,4748,0,0,,"{""cut_target"": 114, ""harmful_exit"": 184, ""neutral_exit"": 2405, ""no_active_exit"": 1056, ""no_exit_replay"": 856, ""saved_stop"": 553, ""timeout_improved"": 436}","{""candidate_after_baseline_exit"": 906, ""candidate_after_max_hold"": 4, ""delay_after_lifecycle_close"": 21, ""lifecycle_without_exit_replay"": 856, ""no_candidate"": 110, ""none"": 3692, ""stale_data_no_action"": 15}",False,True,False,"train,validation,holdout","{""holdout"": 0.8612710556338501, ""train"": 0.942972540153549, ""validation"": 1.1939517882538226}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M6_DELAY_8000MS_CONFIRM,3000,-200,30000,4748,856,3507,1241,89,1210,3449,-507477,-106.88226621735467,-202.0,-533835,-112.43365627632687,-202.0,-26358,-5.551390058972199,0.0,-7.515825491873396,0.0,260,163,3084,0.6146572104018913,423,0.567444325009973,140,41296,18,24831,120,20435,0,0,61731,88089,0.40224522525149436,False,True,152.0,15,110,0,869,226,0,856,4748,0,0,,"{""cut_target"": 18, ""harmful_exit"": 145, ""neutral_exit"": 3084, ""no_active_exit"": 1241, ""no_exit_replay"": 856, ""saved_stop"": 140, ""timeout_improved"": 120}","{""candidate_after_baseline_exit"": 869, ""candidate_after_max_hold"": 226, ""delay_after_lifecycle_close"": 21, ""lifecycle_without_exit_replay"": 856, ""no_candidate"": 110, ""none"": 3507, ""stale_data_no_action"": 15}",False,True,False,"validation,holdout","{""holdout"": 0.8316113581936366, ""train"": 0.24851753827598916, ""validation"": 0.3045694098569526}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M6_DELAY_8000MS_CONFIRM,3000,-200,60000,4748,856,3562,1186,149,1410,3189,-433182,-91.2346251053075,-202.0,-527543,-111.10846672283067,-202.0,-94361,-19.87384161752317,0.0,-26.491016282987086,0.0,573,281,2708,0.6709601873536299,854,0.6387427923143143,330,98184,60,110576,243,29173,0,0,127357,221718,0.868236531953485,False,True,354.3,15,110,0,1018,22,0,856,4748,0,0,,"{""cut_target"": 60, ""harmful_exit"": 221, ""neutral_exit"": 2708, ""no_active_exit"": 1186, ""no_exit_replay"": 856, ""saved_stop"": 330, ""timeout_improved"": 243}","{""candidate_after_baseline_exit"": 1018, ""candidate_after_max_hold"": 22, ""delay_after_lifecycle_close"": 21, ""lifecycle_without_exit_replay"": 856, ""no_candidate"": 110, ""none"": 3562, ""stale_data_no_action"": 15}",False,True,False,"train,validation,holdout","{""holdout"": 1.036316788717114, ""train"": 0.8492779969839073, ""validation"": 0.7427756653992396}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M6_DELAY_8000MS_CONFIRM,3000,-200,120000,4748,856,3563,1185,189,1739,2820,-404678,-85.2312552653749,-204.0,-527925,-111.18892165122156,-202.0,-123247,-25.95766638584667,0.0,-34.59079427448779,0.0,948,266,2349,0.7808896210873146,1214,0.7567551222982879,659,161003,100,208077,289,21968,0,0,182971,306218,1.1372130009673664,False,True,687.9,15,110,0,1035,4,0,856,4748,0,0,,"{""cut_target"": 100, ""harmful_exit"": 166, ""neutral_exit"": 2349, ""no_active_exit"": 1185, ""no_exit_replay"": 856, ""saved_stop"": 659, ""timeout_improved"": 289}","{""candidate_after_baseline_exit"": 1035, ""candidate_after_max_hold"": 4, ""delay_after_lifecycle_close"": 21, ""lifecycle_without_exit_replay"": 856, ""no_candidate"": 110, ""none"": 3563, ""stale_data_no_action"": 15}",False,True,False,"train,validation,holdout","{""holdout"": 1.0202219526766478, ""train"": 1.1941317880056677, ""validation"": 1.1816823523975293}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M6_DELAY_8000MS_CONFIRM,5000,-6000,30000,4748,856,4367,381,81,63,4604,-1619461,-341.08277169334457,-202.0,-1545372,-325.4785172704296,-202.0,74089,15.604254422914911,0.0,16.96565147698649,0.0,508,367,3492,0.5805714285714285,875,0.5475924108851791,13,34241,17,43519,495,348287,0,0,382528,308439,0.11376683536891417,True,True,62.5,15,110,0,9,226,0,856,4748,0,0,,"{""cut_target"": 17, ""harmful_exit"": 350, ""neutral_exit"": 3492, ""no_active_exit"": 381, ""no_exit_replay"": 856, ""saved_stop"": 13, ""timeout_improved"": 495}","{""candidate_after_baseline_exit"": 9, ""candidate_after_max_hold"": 226, ""delay_after_lifecycle_close"": 21, ""lifecycle_without_exit_replay"": 856, ""no_candidate"": 110, ""none"": 4367, ""stale_data_no_action"": 15}",True,True,True,,"{""holdout"": 0.14629052369077306, ""train"": 0.08883187938076749, ""validation"": 0.12023660294578502}",INCONCLUSIVE_RESEARCH,INCONCLUSIVE_RESEARCH
M6_DELAY_8000MS_CONFIRM,5000,-6000,60000,4748,856,4562,186,167,105,4476,-1690361,-356.0153748946925,-202.0,-1558084,-328.1558550968829,-202.0,132277,27.859519797809604,0.0,28.995396755808855,0.0,968,576,3018,0.6269430051813472,1544,0.6025331403694327,49,172193,79,288268,919,771086,0,0,943279,811002,0.30560205411124386,False,True,140.9,15,110,0,18,22,0,856,4748,0,0,,"{""cut_target"": 79, ""harmful_exit"": 497, ""neutral_exit"": 3018, ""no_active_exit"": 186, ""no_exit_replay"": 856, ""saved_stop"": 49, ""timeout_improved"": 919}","{""candidate_after_baseline_exit"": 18, ""candidate_after_max_hold"": 22, ""delay_after_lifecycle_close"": 21, ""lifecycle_without_exit_replay"": 856, ""no_candidate"": 110, ""none"": 4562, ""stale_data_no_action"": 15}",False,True,False,"train,validation,holdout","{""holdout"": 0.4376833511003132, ""train"": 0.2522545375480157, ""validation"": 0.26954036675398907}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M6_DELAY_8000MS_CONFIRM,5000,-6000,120000,4748,856,4576,172,249,142,4357,-1938214,-408.2169334456613,-202.0,-1545631,-325.5330665543387,-202.0,392583,82.68386689132267,0.0,85.7917395104895,0.0,1420,559,2597,0.717534108135422,1979,0.6972925347440738,84,335627,156,647509,1336,1185987,0,0,1521614,1129031,0.4255409059064914,False,True,217.6,15,110,0,22,4,0,856,4748,0,0,,"{""cut_target"": 156, ""harmful_exit"": 403, ""neutral_exit"": 2597, ""no_active_exit"": 172, ""no_exit_replay"": 856, ""saved_stop"": 84, ""timeout_improved"": 1336}","{""candidate_after_baseline_exit"": 22, ""candidate_after_max_hold"": 4, ""delay_after_lifecycle_close"": 21, ""lifecycle_without_exit_replay"": 856, ""no_candidate"": 110, ""none"": 4576, ""stale_data_no_action"": 15}",False,True,False,"train,validation,holdout","{""holdout"": 0.40776175458025377, ""train"": 0.3610439898793826, ""validation"": 0.5158340083200302}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M6_DELAY_8000MS_CONFIRM,5000,-5000,30000,4748,856,4338,410,80,109,4559,-1575637,-331.8527801179444,-202.0,-1502743,-316.5002106149958,-202.0,72894,15.35256950294861,0.0,16.80359612724758,0.0,497,358,3483,0.5812865497076023,855,0.5479261890308174,23,72640,17,43519,474,298433,0,0,371073,298179,0.11727881036884925,True,True,70.4,15,110,0,38,226,0,856,4748,0,0,,"{""cut_target"": 17, ""harmful_exit"": 341, ""neutral_exit"": 3483, ""no_active_exit"": 410, ""no_exit_replay"": 856, ""saved_stop"": 23, ""timeout_improved"": 474}","{""candidate_after_baseline_exit"": 38, ""candidate_after_max_hold"": 226, ""delay_after_lifecycle_close"": 21, ""lifecycle_without_exit_replay"": 856, ""no_candidate"": 110, ""none"": 4338, ""stale_data_no_action"": 15}",True,True,True,,"{""holdout"": 0.14978296948806333, ""train"": 0.09161769294778448, ""validation"": 0.12451623895564408}",INCONCLUSIVE_RESEARCH,INCONCLUSIVE_RESEARCH
M6_DELAY_8000MS_CONFIRM,5000,-5000,60000,4748,856,4524,224,166,172,4410,-1608468,-338.76748104465037,-202.0,-1514932,-319.06739679865206,-202.0,93536,19.700084245998315,0.0,20.67550839964633,0.0,949,565,3010,0.6268163804491413,1514,0.6021619504173126,77,260617,79,288268,872,631951,0,0,892568,799032,0.32296474890428517,False,True,164.2,15,110,0,56,22,0,856,4748,0,0,,"{""cut_target"": 79, ""harmful_exit"": 486, ""neutral_exit"": 3010, ""no_active_exit"": 224, ""no_exit_replay"": 856, ""saved_stop"": 77, ""timeout_improved"": 872}","{""candidate_after_baseline_exit"": 56, ""candidate_after_max_hold"": 22, ""delay_after_lifecycle_close"": 21, ""lifecycle_without_exit_replay"": 856, ""no_candidate"": 110, ""none"": 4524, ""stale_data_no_action"": 15}",False,True,False,"train,validation,holdout","{""holdout"": 0.45453921312010026, ""train"": 0.26704554796209723, ""validation"": 0.2881491715520373}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M6_DELAY_8000MS_CONFIRM,5000,-5000,120000,4748,856,4538,210,248,232,4268,-1845406,-388.67017691659646,-202.0,-1500479,-316.0233782645324,-202.0,344927,72.64679865206402,0.0,76.00859409431467,0.0,1403,546,2589,0.719856336582863,1949,0.6995019764461071,135,506768,156,647509,1268,944542,0,0,1451310,1106383,0.44615485320159026,False,True,261.8,15,110,0,60,4,0,856,4748,0,0,,"{""cut_target"": 156, ""harmful_exit"": 390, ""neutral_exit"": 2589, ""no_active_exit"": 210, ""no_exit_replay"": 856, ""saved_stop"": 135, ""timeout_improved"": 1268}","{""candidate_after_baseline_exit"": 60, ""candidate_after_max_hold"": 4, ""delay_after_lifecycle_close"": 21, ""lifecycle_without_exit_replay"": 856, ""no_candidate"": 110, ""none"": 4538, ""stale_data_no_action"": 15}",False,True,False,"train,validation,holdout","{""holdout"": 0.41635099225419797, ""train"": 0.3786459393624564, ""validation"": 0.552731531903509}",TARGET_CUT_RISK_UNRESOLVED,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
