scope,row_type,entry_cohort,mask_name,target_bps,stop_bps,max_hold_ms,roundtrip_cost_bps,evaluable,blocking_reason,paired_delta_sum_bps,paired_delta_avg_bps,paired_delta_median_bps,absolute_baseline_pnl_bps,absolute_tsv2_pnl_bps
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,0,True,,388798,106.34518599562364,0.0,-1492785,-1103987
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,50,True,,388798,106.34518599562364,0.0,-1675585,-1286787
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,100,True,,388798,106.34518599562364,0.0,-1858385,-1469587
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,150,True,,388798,106.34518599562364,0.0,-2041185,-1652387
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,200,True,,388798,106.34518599562364,0.0,-2223985,-1835187
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,0,True,,502475,137.43845733041576,0.0,-1665810,-1163335
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,50,True,,502475,137.43845733041576,0.0,-1848610,-1346135
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,100,True,,502475,137.43845733041576,0.0,-2031410,-1528935
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,150,True,,502475,137.43845733041576,0.0,-2214210,-1711735
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,200,True,,502475,137.43845733041576,0.0,-2397010,-1894535
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,0,True,,422106,115.45568927789934,0.0,-1561555,-1139449
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,50,True,,422106,115.45568927789934,0.0,-1744355,-1322249
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,100,True,,422106,115.45568927789934,0.0,-1927155,-1505049
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,150,True,,422106,115.45568927789934,0.0,-2109955,-1687849
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,200,True,,422106,115.45568927789934,0.0,-2292755,-1870649
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,60000,0,True,,351568,96.16192560175055,0.0,-1508523,-1156955
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,60000,50,True,,351568,96.16192560175055,0.0,-1691323,-1339755
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,60000,100,True,,351568,96.16192560175055,0.0,-1874123,-1522555
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,60000,150,True,,351568,96.16192560175055,0.0,-2056923,-1705355
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,60000,200,True,,351568,96.16192560175055,0.0,-2239723,-1888155
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,60000,0,True,,345378,94.46881838074398,0.0,-1492785,-1147407
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,60000,50,True,,345378,94.46881838074398,0.0,-1675585,-1330207
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,60000,100,True,,345378,94.46881838074398,0.0,-1858385,-1513007
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,60000,150,True,,345378,94.46881838074398,0.0,-2041185,-1695807
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,60000,200,True,,345378,94.46881838074398,0.0,-2223985,-1878607
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,120000,0,True,,446064,122.00875273522976,0.0,-1665810,-1219746
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,120000,50,True,,446064,122.00875273522976,0.0,-1848610,-1402546
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,120000,100,True,,446064,122.00875273522976,0.0,-2031410,-1585346
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,120000,150,True,,446064,122.00875273522976,0.0,-2214210,-1768146
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,120000,200,True,,446064,122.00875273522976,0.0,-2397010,-1950946
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,120000,0,True,,375695,102.76121444201313,0.0,-1561555,-1185860
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,120000,50,True,,375695,102.76121444201313,0.0,-1744355,-1368660
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,120000,100,True,,375695,102.76121444201313,0.0,-1927155,-1551460
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,120000,150,True,,375695,102.76121444201313,0.0,-2109955,-1734260
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,120000,200,True,,375695,102.76121444201313,0.0,-2292755,-1917060
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,60000,0,True,,517061,141.4280634573304,0.0,-1508523,-991462
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,60000,50,True,,517061,141.4280634573304,0.0,-1691323,-1174262
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,60000,100,True,,517061,141.4280634573304,0.0,-1874123,-1357062
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,60000,150,True,,517061,141.4280634573304,0.0,-2056923,-1539862
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,60000,200,True,,517061,141.4280634573304,0.0,-2239723,-1722662
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,60000,0,True,,498371,136.31591903719914,0.0,-1492785,-994414
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,60000,50,True,,498371,136.31591903719914,0.0,-1675585,-1177214
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,60000,100,True,,498371,136.31591903719914,0.0,-1858385,-1360014
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,60000,150,True,,498371,136.31591903719914,0.0,-2041185,-1542814
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,60000,200,True,,498371,136.31591903719914,0.0,-2223985,-1725614
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,120000,0,True,,619314,169.39660831509846,0.0,-1665810,-1046496
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,120000,50,True,,619314,169.39660831509846,0.0,-1848610,-1229296
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,120000,100,True,,619314,169.39660831509846,0.0,-2031410,-1412096
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,120000,150,True,,619314,169.39660831509846,0.0,-2214210,-1594896
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,120000,200,True,,619314,169.39660831509846,0.0,-2397010,-1777696
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,120000,0,True,,536445,146.73003282275712,0.0,-1561555,-1025110
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,120000,50,True,,536445,146.73003282275712,0.0,-1744355,-1207910
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,120000,100,True,,536445,146.73003282275712,0.0,-1927155,-1390710
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,120000,150,True,,536445,146.73003282275712,0.0,-2109955,-1573510
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,120000,200,True,,536445,146.73003282275712,0.0,-2292755,-1756310
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,7500,-6000,60000,0,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,7500,-6000,60000,50,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,7500,-6000,60000,100,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,7500,-6000,60000,150,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,7500,-6000,60000,200,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,10000,-6000,60000,0,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,10000,-6000,60000,50,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,10000,-6000,60000,100,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,10000,-6000,60000,150,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,10000,-6000,60000,200,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,7500,-6000,120000,0,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,7500,-6000,120000,50,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,7500,-6000,120000,100,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,7500,-6000,120000,150,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,7500,-6000,120000,200,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,0,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,50,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,100,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,150,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,200,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,7500,-6000,60000,0,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,7500,-6000,60000,50,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,7500,-6000,60000,100,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,7500,-6000,60000,150,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,7500,-6000,60000,200,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,0,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,50,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,100,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,150,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,200,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,0,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,50,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,100,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,150,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,200,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,0,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,50,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,100,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,150,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,200,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,
