check_type,scope_or_file,row_id,metric,reported_value,recomputed_value,absolute_diff,status,notes
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.7408390865639937,0.7408390865639937,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.7205717489164434,0.7205717489164434,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-369.01495366470095,-369.01495366470095,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.6163113994439295,0.6163113994439295,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.5869320598374747,0.5869320598374747,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-405.2733782645324,-405.2733782645324,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.671571906354515,0.671571906354515,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.647352226916446,0.647352226916446,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-455.71630160067394,-455.71630160067394,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.7446351931330472,0.7446351931330472,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.7243500372479669,0.7243500372479669,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-329.79612468407754,-329.7961246840775,5.684341886080802e-14,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.6172106824925816,0.6172106824925816,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.5868585919181486,0.5868585919181486,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-343.8390901432182,-343.8390901432182,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.6706713780918728,0.6706713780918728,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.6457508773149383,0.6457508773149383,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-377.4985256950295,-377.4985256950295,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.7478944413250983,0.7478944413250983,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.7272091960330819,0.7272091960330819,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-285.96756529064874,-285.9675652906487,5.684341886080802e-14,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.6217948717948718,0.6217948717948718,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.5902897471110837,0.5902897471110837,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-290.22535804549284,-290.22535804549284,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.6772727272727272,0.6772727272727272,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.6515687819289804,0.6515687819289804,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-311.89069081718617,-311.89069081718617,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.7546048722519311,0.7546048722519311,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.7334814479638653,0.7334814479638653,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-253.08972198820555,-253.08972198820555,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.6283482142857143,0.6283482142857143,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.5962212611906751,0.5962212611906751,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-250.98020219039594,-250.98020219039594,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.6821036106750392,0.6821036106750392,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.6560187275543419,0.6560187275543419,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-269.4288121314238,-269.42881213142374,5.684341886080802e-14,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.7614678899082569,0.7614678899082569,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.7402121244677883,0.7402121244677883,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-218.42754844144903,-218.42754844144903,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.6403940886699507,0.6403940886699507,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.606797113518319,0.606797113518319,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-214.05918281381634,-214.05918281381634,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.6938083121289228,0.6938083121289228,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.6669049063159315,0.6669049063159315,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-228.13605728727885,-228.13605728727885,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.7731421121251629,0.7731421121251629,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.7515172672705599,0.7515172672705599,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-189.90037910699243,-189.90037910699243,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.6558441558441559,0.6558441558441559,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.6215881715544367,0.6215881715544367,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-183.88605728727885,-183.88605728727885,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.7073386383731212,0.7073386383731212,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.6801560927233639,0.6801560927233639,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-195.41322662173548,-195.41322662173548,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.7852802160702228,0.7852802160702228,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.7636430719324532,0.7636430719324532,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-162.92881213142374,-162.92881213142377,2.842170943040401e-14,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.6693877551020408,0.6693877551020408,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.634574457290385,0.634574457290385,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-153.68428812131424,-153.68428812131424,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.7176901924839597,0.7176901924839597,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.6902527570605534,0.6902527570605534,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-162.17207245155856,-162.17207245155856,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.793440334961619,0.793440334961619,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.771708494286245,0.771708494286245,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-133.14995787700084,-133.14995787700084,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.6716417910447762,0.6716417910447762,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.6351919714187451,0.6351919714187451,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-121.79633529907329,-121.79633529907329,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.7226061204343535,0.7226061204343535,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.6942340597405712,0.6942340597405712,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-123.98694187026116,-123.98694187026116,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.8060921248142645,0.8060921248142645,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.7841120678674178,0.7841120678674178,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-114.2874894692502,-114.2874894692502,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.6747572815533981,0.6747572815533981,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.6368417120066555,0.6368417120066555,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-102.52801179443976,-102.52801179443976,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.7335423197492164,0.7335423197492164,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.7046387049102218,0.7046387049102218,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-100.21314237573715,-100.21314237573715,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.8178988326848249,0.8178988326848249,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.7958605110502784,0.7958605110502784,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-366.92101937657964,-366.92101937657964,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.6158038147138964,0.6158038147138964,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.5867172454172105,0.5867172454172105,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-401.02716933445663,-401.02716933445663,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.672346002621232,0.672346002621232,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.648389706632126,0.648389706632126,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-449.5928812131424,-449.5928812131424,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.746441750131787,0.746441750131787,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.7263799306574384,0.7263799306574384,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-357.7329401853412,-357.7329401853412,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision,0.6175115207373272,0.6175115207373272,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_exit_action_precision_wilson95_lower,0.588227237744257,0.588227237744257,0.0,PASS,
csv_internal_consistency,reports/selector/shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1/time_stop_v2_mask_summary_a2.csv,M2_LOW_PROFIT_ONLY,cost100_avg_equals_sum_over_count,-384.39427127211457,-384.39427127211457,0.0,PASS,
