scope,classifier,target_bps,stop_bps,max_hold_ms,segment,retained_count,precision_cost100,wilson_lower95_cost100,cost100_sum_pnl_bps,cost100_avg_pnl_bps,cost100_median_pnl_bps,cost200_sum_pnl_bps,cost200_avg_pnl_bps,cost200_median_pnl_bps,target_rate,stop_rate,timeout_rate,negative_timeout_rate,max_consecutive_losses_cost100
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-300,30000,holdout,484,0.026859504132231406,0.015762838452850314,-96244,-198.8512396694215,-202.0,-144644,-298.8512396694215,-302.0,0.010330578512396695,0.07644628099173553,0.9132231404958677,0.8884297520661157,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-300,40000,train,440,0.025,0.014015850273079312,-91177,-207.22045454545454,-202.0,-135177,-307.2204545454546,-302.0,0.01818181818181818,0.1,0.8818181818181818,0.8727272727272727,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-300,40000,validation,485,0.024742268041237112,0.014209208419620905,-102356,-211.04329896907217,-202.0,-150856,-311.04329896907217,-302.0,0.018556701030927835,0.14845360824742268,0.8329896907216495,0.8164948453608247,173
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-300,40000,holdout,484,0.0371900826446281,0.02365189022627699,-93149,-192.45661157024793,-202.0,-141549,-292.45661157024796,-302.0,0.01652892561983471,0.08471074380165289,0.8987603305785123,0.8677685950413223,80
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-500,20000,train,440,0.025,0.014015850273079312,-97187,-220.87954545454545,-202.0,-141187,-320.87954545454545,-302.0,0.013636363636363636,0.07727272727272727,0.9090909090909091,0.8931818181818182,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-500,20000,validation,485,0.026804123711340205,0.01573020195766702,-111872,-230.6639175257732,-202.0,-160372,-330.6639175257732,-302.0,0.01443298969072165,0.1154639175257732,0.8701030927835052,0.8474226804123711,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-500,20000,holdout,484,0.028925619834710745,0.017307187171542195,-99188,-204.93388429752065,-202.0,-147588,-304.93388429752065,-302.0,0.010330578512396695,0.04338842975206612,0.9462809917355371,0.9173553719008265,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-500,30000,train,440,0.02727272727272727,0.015668697215033382,-97569,-221.74772727272727,-202.0,-141569,-321.7477272727273,-302.0,0.015909090909090907,0.08181818181818182,0.9022727272727272,0.8886363636363637,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-500,30000,validation,485,0.026804123711340205,0.01573020195766702,-114332,-235.7360824742268,-202.0,-162832,-335.7360824742268,-302.0,0.016494845360824743,0.12989690721649486,0.8536082474226804,0.8329896907216495,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-500,30000,holdout,484,0.026859504132231406,0.015762838452850314,-102081,-210.9111570247934,-202.0,-150481,-310.9111570247934,-302.0,0.010330578512396695,0.05371900826446281,0.9359504132231405,0.9111570247933884,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-500,40000,train,440,0.025,0.014015850273079312,-99098,-225.22272727272727,-202.0,-143098,-325.2227272727273,-302.0,0.01818181818181818,0.08636363636363636,0.8954545454545455,0.8863636363636364,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-500,40000,validation,485,0.026804123711340205,0.01573020195766702,-114407,-235.89072164948453,-202.0,-162907,-335.89072164948453,-302.0,0.020618556701030927,0.13195876288659794,0.8474226804123711,0.8309278350515464,123
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-500,40000,holdout,484,0.0371900826446281,0.02365189022627699,-99713,-206.01859504132233,-202.0,-148113,-306.0185950413223,-302.0,0.01652892561983471,0.05991735537190083,0.9235537190082644,0.8925619834710744,80
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-700,20000,train,440,0.02727272727272727,0.015668697215033382,-102630,-233.25,-202.0,-146630,-333.25,-302.0,0.013636363636363636,0.03409090909090909,0.9522727272727273,0.9340909090909091,76
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-700,20000,validation,485,0.0288659793814433,0.017271343938722292,-121718,-250.96494845360826,-202.0,-170218,-350.96494845360826,-302.0,0.01443298969072165,0.0577319587628866,0.9278350515463918,0.9030927835051547,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-700,20000,holdout,484,0.028925619834710745,0.017307187171542195,-103021,-212.85330578512398,-202.0,-151421,-312.85330578512395,-302.0,0.010330578512396695,0.026859504132231406,0.9628099173553719,0.9338842975206612,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-700,30000,train,440,0.029545454545454545,0.01734638992053274,-103376,-234.94545454545454,-202.0,-147376,-334.94545454545454,-302.0,0.015909090909090907,0.038636363636363635,0.9454545454545454,0.9295454545454546,92
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-700,30000,validation,485,0.030927835051546393,0.01883070211035324,-123788,-255.23298969072164,-202.0,-172288,-355.23298969072164,-302.0,0.018556701030927835,0.06597938144329897,0.9154639175257732,0.8927835051546392,88
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-700,30000,holdout,484,0.028925619834710745,0.017307187171542195,-105044,-217.03305785123968,-202.0,-153444,-317.0330578512397,-302.0,0.012396694214876033,0.03305785123966942,0.9545454545454546,0.9297520661157025,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-700,40000,train,440,0.02727272727272727,0.015668697215033382,-104846,-238.28636363636363,-202.0,-148846,-338.28636363636366,-302.0,0.020454545454545454,0.04318181818181818,0.9363636363636364,0.9272727272727272,92
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-700,40000,validation,485,0.030927835051546393,0.01883070211035324,-123259,-254.14226804123712,-202.0,-171759,-354.1422680412371,-302.0,0.02268041237113402,0.06804123711340206,0.9092783505154639,0.8907216494845361,88
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-700,40000,holdout,484,0.03925619834710744,0.025273284342900052,-103199,-213.22107438016528,-202.0,-151599,-313.2210743801653,-302.0,0.01859504132231405,0.0371900826446281,0.9442148760330579,0.9132231404958677,80
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-1000,20000,train,440,0.02727272727272727,0.015668697215033382,-106849,-242.83863636363637,-202.0,-150849,-342.83863636363634,-302.0,0.013636363636363636,0.029545454545454545,0.9568181818181818,0.9386363636363636,76
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-1000,20000,validation,485,0.0288659793814433,0.017271343938722292,-128151,-264.22886597938145,-202.0,-176651,-364.22886597938145,-302.0,0.01443298969072165,0.041237113402061855,0.9443298969072165,0.9195876288659793,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-1000,20000,holdout,484,0.028925619834710745,0.017307187171542195,-106760,-220.5785123966942,-202.0,-155160,-320.57851239669424,-302.0,0.010330578512396695,0.024793388429752067,0.9648760330578512,0.9359504132231405,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-1000,30000,train,440,0.029545454545454545,0.01734638992053274,-107696,-244.76363636363635,-202.0,-151696,-344.76363636363635,-302.0,0.015909090909090907,0.029545454545454545,0.9545454545454546,0.9386363636363636,92
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-1000,30000,validation,485,0.030927835051546393,0.01883070211035324,-131369,-270.8639175257732,-202.0,-179869,-370.8639175257732,-302.0,0.018556701030927835,0.04742268041237113,0.934020618556701,0.911340206185567,88
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-1000,30000,holdout,484,0.028925619834710745,0.017307187171542195,-109683,-226.61776859504133,-202.0,-158083,-326.6177685950413,-302.0,0.012396694214876033,0.030991735537190084,0.9566115702479339,0.9318181818181818,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-1000,40000,train,440,0.02727272727272727,0.015668697215033382,-108992,-247.70909090909092,-202.0,-152992,-347.7090909090909,-302.0,0.020454545454545454,0.031818181818181815,0.9477272727272728,0.9386363636363636,92
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-1000,40000,validation,485,0.030927835051546393,0.01883070211035324,-130857,-269.80824742268044,-202.0,-179357,-369.80824742268044,-302.0,0.02268041237113402,0.04742268041237113,0.9298969072164949,0.911340206185567,88
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1000,-1000,40000,holdout,484,0.03925619834710744,0.025273284342900052,-108101,-223.349173553719,-202.0,-156501,-323.349173553719,-302.0,0.01859504132231405,0.030991735537190084,0.9504132231404959,0.9194214876033058,80
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-300,20000,train,440,0.020454545454545454,0.010797782343633619,-91251,-207.38863636363635,-202.0,-135251,-307.38863636363635,-302.0,0.006818181818181818,0.09090909090909091,0.9022727272727272,0.884090909090909,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-300,20000,validation,485,0.024742268041237112,0.014209208419620905,-98765,-203.63917525773195,-202.0,-147265,-303.63917525773195,-302.0,0.010309278350515464,0.12783505154639174,0.8618556701030928,0.8371134020618557,158
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-300,20000,holdout,484,0.028925619834710745,0.017307187171542195,-92251,-190.6012396694215,-202.0,-140651,-290.6012396694215,-302.0,0.008264462809917356,0.06198347107438017,0.9297520661157025,0.8987603305785123,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-300,30000,train,440,0.020454545454545454,0.010797782343633619,-91948,-208.97272727272727,-202.0,-135948,-308.9727272727273,-302.0,0.00909090909090909,0.10227272727272728,0.8886363636363637,0.875,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-300,30000,validation,485,0.024742268041237112,0.014209208419620905,-99478,-205.10927835051547,-202.0,-147978,-305.10927835051547,-302.0,0.012371134020618556,0.1422680412371134,0.845360824742268,0.822680412371134,158
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-300,30000,holdout,484,0.026859504132231406,0.015762838452850314,-94430,-195.10330578512398,-202.0,-142830,-295.10330578512395,-302.0,0.008264462809917356,0.07644628099173553,0.9152892561983471,0.8884297520661157,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-300,40000,train,440,0.01818181818181818,0.009241167177335865,-92882,-211.09545454545454,-202.0,-136882,-311.0954545454546,-302.0,0.00909090909090909,0.10681818181818181,0.884090909090909,0.8727272727272727,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-300,40000,validation,485,0.024742268041237112,0.014209208419620905,-98289,-202.6577319587629,-202.0,-146789,-302.6577319587629,-302.0,0.016494845360824743,0.14845360824742268,0.8350515463917526,0.8164948453608247,173
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-300,40000,holdout,484,0.03512396694214876,0.022043448465952156,-90868,-187.74380165289256,-202.0,-139268,-287.74380165289256,-302.0,0.014462809917355372,0.08471074380165289,0.9008264462809917,0.8698347107438017,80
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-500,20000,train,440,0.020454545454545454,0.010797782343633619,-98628,-224.15454545454546,-202.0,-142628,-324.1545454545454,-302.0,0.006818181818181818,0.08181818181818182,0.9113636363636364,0.8931818181818182,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-500,20000,validation,485,0.026804123711340205,0.01573020195766702,-108652,-224.02474226804125,-202.0,-157152,-324.0247422680412,-302.0,0.012371134020618556,0.1154639175257732,0.8721649484536083,0.8474226804123711,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-500,20000,holdout,484,0.028925619834710745,0.017307187171542195,-96849,-200.1012396694215,-202.0,-145249,-300.1012396694215,-302.0,0.008264462809917356,0.04338842975206612,0.9483471074380165,0.9173553719008265,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-500,30000,train,440,0.020454545454545454,0.010797782343633619,-100069,-227.42954545454546,-202.0,-144069,-327.42954545454546,-302.0,0.00909090909090909,0.08863636363636364,0.9022727272727272,0.8886363636363637,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-500,30000,validation,485,0.026804123711340205,0.01573020195766702,-110765,-228.38144329896906,-202.0,-159265,-328.3814432989691,-302.0,0.01443298969072165,0.12989690721649486,0.8556701030927835,0.8329896907216495,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-500,30000,holdout,484,0.026859504132231406,0.015762838452850314,-100267,-207.16322314049586,-202.0,-148667,-307.16322314049586,-302.0,0.008264462809917356,0.05371900826446281,0.9380165289256198,0.9111570247933884,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-500,40000,train,440,0.01818181818181818,0.009241167177335865,-101403,-230.46136363636364,-202.0,-145403,-330.4613636363636,-302.0,0.00909090909090909,0.09318181818181819,0.8977272727272727,0.8863636363636364,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-500,40000,validation,485,0.026804123711340205,0.01573020195766702,-109840,-226.4742268041237,-202.0,-158340,-326.4742268041237,-302.0,0.018556701030927835,0.13195876288659794,0.8494845360824742,0.8309278350515464,123
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-500,40000,holdout,484,0.03512396694214876,0.022043448465952156,-97432,-201.30578512396696,-202.0,-145832,-301.3057851239669,-302.0,0.014462809917355372,0.05991735537190083,0.9256198347107438,0.8946280991735537,80
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-700,20000,train,440,0.022727272727272728,0.012390941152736548,-104471,-237.4340909090909,-202.0,-148471,-337.4340909090909,-302.0,0.006818181818181818,0.038636363636363635,0.9545454545454546,0.9340909090909091,76
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-700,20000,validation,485,0.0288659793814433,0.017271343938722292,-118498,-244.32577319587628,-202.0,-166998,-344.3257731958763,-302.0,0.012371134020618556,0.0577319587628866,0.9298969072164949,0.9030927835051547,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-700,20000,holdout,484,0.028925619834710745,0.017307187171542195,-100682,-208.0206611570248,-202.0,-149082,-308.0206611570248,-302.0,0.008264462809917356,0.026859504132231406,0.9648760330578512,0.9338842975206612,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-700,30000,train,440,0.022727272727272728,0.012390941152736548,-106476,-241.9909090909091,-202.0,-150476,-341.9909090909091,-302.0,0.00909090909090909,0.045454545454545456,0.9454545454545454,0.9295454545454546,92
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-700,30000,validation,485,0.030927835051546393,0.01883070211035324,-119721,-246.84742268041236,-202.0,-168221,-346.84742268041236,-302.0,0.016494845360824743,0.06597938144329897,0.9175257731958762,0.8927835051546392,88
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-700,30000,holdout,484,0.026859504132231406,0.015762838452850314,-104520,-215.9504132231405,-202.0,-152920,-315.9504132231405,-302.0,0.008264462809917356,0.03305785123966942,0.9586776859504132,0.9318181818181818,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-700,40000,train,440,0.020454545454545454,0.010797782343633619,-107568,-244.47272727272727,-202.0,-151568,-344.4727272727273,-302.0,0.00909090909090909,0.05,0.9409090909090909,0.9272727272727272,92
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-700,40000,validation,485,0.030927835051546393,0.01883070211035324,-118192,-243.69484536082473,-202.0,-166692,-343.69484536082473,-302.0,0.020618556701030927,0.06804123711340206,0.911340206185567,0.8907216494845361,88
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-700,40000,holdout,484,0.03512396694214876,0.022043448465952156,-102618,-212.0206611570248,-202.0,-151018,-312.0206611570248,-302.0,0.014462809917355372,0.03925619834710744,0.9462809917355371,0.9152892561983471,80
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-1000,20000,train,440,0.025,0.014015850273079312,-106790,-242.70454545454547,-202.0,-150790,-342.70454545454544,-302.0,0.00909090909090909,0.031818181818181815,0.9590909090909091,0.9386363636363636,76
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-1000,20000,validation,485,0.0288659793814433,0.017271343938722292,-124931,-257.5896907216495,-202.0,-173431,-357.5896907216495,-302.0,0.012371134020618556,0.041237113402061855,0.9463917525773196,0.9195876288659793,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-1000,20000,holdout,484,0.028925619834710745,0.017307187171542195,-104421,-215.74586776859505,-202.0,-152821,-315.745867768595,-302.0,0.008264462809917356,0.024793388429752067,0.9669421487603306,0.9359504132231405,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-1000,30000,train,440,0.025,0.014015850273079312,-109196,-248.1727272727273,-202.0,-153196,-348.1727272727273,-302.0,0.011363636363636364,0.03409090909090909,0.9545454545454546,0.9386363636363636,92
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-1000,30000,validation,485,0.030927835051546393,0.01883070211035324,-127302,-262.47835051546394,-202.0,-175802,-362.47835051546394,-302.0,0.016494845360824743,0.04742268041237113,0.9360824742268041,0.911340206185567,88
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-1000,30000,holdout,484,0.026859504132231406,0.015762838452850314,-109159,-225.53512396694214,-202.0,-157559,-325.53512396694214,-302.0,0.008264462809917356,0.030991735537190084,0.9607438016528925,0.9338842975206612,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-1000,40000,train,440,0.022727272727272728,0.012390941152736548,-110114,-250.2590909090909,-202.0,-154114,-350.2590909090909,-302.0,0.011363636363636364,0.03636363636363636,0.9522727272727273,0.9386363636363636,92
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-1000,40000,validation,485,0.030927835051546393,0.01883070211035324,-125790,-259.36082474226805,-202.0,-174290,-359.36082474226805,-302.0,0.020618556701030927,0.04742268041237113,0.931958762886598,0.911340206185567,88
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,1500,-1000,40000,holdout,484,0.03512396694214876,0.022043448465952156,-107820,-222.76859504132233,-202.0,-156220,-322.7685950413223,-302.0,0.014462809917355372,0.03305785123966942,0.9524793388429752,0.9214876033057852,80
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,2000,-300,20000,train,440,0.020454545454545454,0.010797782343633619,-90589,-205.8840909090909,-202.0,-134589,-305.8840909090909,-302.0,0.0022727272727272726,0.09090909090909091,0.9068181818181819,0.884090909090909,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,2000,-300,20000,validation,485,0.024742268041237112,0.014209208419620905,-97063,-200.1298969072165,-202.0,-145563,-300.1298969072165,-302.0,0.004123711340206186,0.12783505154639174,0.8680412371134021,0.8371134020618557,158
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,2000,-300,20000,holdout,484,0.028925619834710745,0.017307187171542195,-90595,-187.1797520661157,-202.0,-138995,-287.1797520661157,-302.0,0.006198347107438017,0.06198347107438017,0.9318181818181818,0.8987603305785123,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,2000,-300,30000,train,440,0.01818181818181818,0.009241167177335865,-92753,-210.80227272727274,-202.0,-136753,-310.80227272727274,-302.0,0.004545454545454545,0.10454545454545454,0.8909090909090909,0.875,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,2000,-300,30000,validation,485,0.024742268041237112,0.014209208419620905,-97316,-200.6515463917526,-202.0,-145816,-300.65154639175256,-302.0,0.008247422680412371,0.1422680412371134,0.8494845360824742,0.822680412371134,158
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,2000,-300,30000,holdout,484,0.026859504132231406,0.015762838452850314,-92774,-191.6818181818182,-202.0,-141174,-291.6818181818182,-302.0,0.006198347107438017,0.07644628099173553,0.9173553719008265,0.8884297520661157,106
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,2000,-300,40000,train,440,0.015909090909090907,0.007727265610225778,-93687,-212.925,-202.0,-137687,-312.925,-302.0,0.004545454545454545,0.10909090909090909,0.8863636363636364,0.8727272727272727,115
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,2000,-300,40000,validation,485,0.024742268041237112,0.014209208419620905,-94961,-195.7958762886598,-202.0,-143461,-295.79587628865977,-302.0,0.012371134020618556,0.14845360824742268,0.8391752577319588,0.8164948453608247,173
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,2000,-300,40000,holdout,484,0.03305785123966942,0.020449012200659315,-90012,-185.97520661157026,-202.0,-138412,-285.97520661157023,-302.0,0.010330578512396695,0.08677685950413223,0.9028925619834711,0.8698347107438017,86
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,2000,-500,20000,train,440,0.020454545454545454,0.010797782343633619,-97966,-222.65,-202.0,-141966,-322.65,-302.0,0.0022727272727272726,0.08181818181818182,0.9159090909090909,0.8931818181818182,109
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,2000,-500,20000,validation,485,0.026804123711340205,0.01573020195766702,-107215,-221.06185567010309,-202.0,-155715,-321.0618556701031,-302.0,0.004123711340206186,0.1154639175257732,0.8804123711340206,0.8474226804123711,108
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R1_DEV_SIGNER_CONCENTRATION,2000,-500,20000,holdout,484,0.028925619834710745,0.017307187171542195,-95193,-196.6797520661157,-202.0,-143593,-296.6797520661157,-302.0,0.006198347107438017,0.04338842975206612,0.9504132231404959,0.9173553719008265,106
