scope,classifier,target_bps,stop_bps,max_hold_ms,retained_count,retained_pct,selected_before_replay_eval_count,exact_join_rate,decision_rows,replay_rows,unjoined_replay_rows,target_rate,stop_rate,timeout_rate,negative_timeout_rate,avg_pnl_bps,median_pnl_bps,sum_pnl_bps,precision_cost100,wilson_lower95_cost100,cost100_sum_pnl_bps,cost100_avg_pnl_bps,cost100_median_pnl_bps,cost200_sum_pnl_bps,cost200_avg_pnl_bps,cost200_median_pnl_bps,max_consecutive_losses_cost100,mfe_median_bps,mae_median_bps,after_top5_positive_removed_cost100_sum_bps,after_top10_positive_removed_cost100_sum_bps,passes_single_scope_gates,passes_promising_gate,no_leakage_assertion,acceptance_failures
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,1500,-700,40000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.056427195155518854,0.1750619322873658,0.7685108725571154,0.729699972474539,-120.94687586017066,-102.0,-439400,0.08587943848059455,0.07720026216789674,-802700,-220.94687586017065,-202.0,-1166000,-320.9468758601707,-302.0,85,0.0,-112.0,-1057500,-1147737,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,1500,-1000,20000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.041563446187723646,0.12358932012111203,0.8348472336911643,0.779796311588219,-147.17506193228738,-102.0,-534687,0.08505367464905036,0.07641507529476745,-897987,-247.17506193228738,-202.0,-1261287,-347.17506193228735,-302.0,85,0.0,-112.0,-1143827,-1195494,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,1500,-1000,30000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.051747866776768514,0.14037985136251033,0.8078722818607211,0.7619047619047619,-153.79933938893475,-102.0,-558753,0.08780622075419764,0.0790333344617361,-922053,-253.79933938893475,-202.0,-1285353,-353.79933938893475,-302.0,85,0.0,-112.0,-1176853,-1256933,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,1500,-1000,40000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.060005505092210296,0.15331681805670244,0.7866776768510872,0.7456647398843931,-157.27938342967244,-102.0,-571396,0.09138453069088907,0.08244109781408256,-934696,-257.27938342967246,-202.0,-1297996,-357.27938342967246,-302.0,85,0.0,-112.0,-1189496,-1300909,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,2000,-300,20000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.02202036884117809,0.20423892100192678,0.7737407101568952,0.7142857142857143,-52.64547206165703,-102.0,-191261,0.07018992568125516,0.06232879446546745,-554561,-152.64547206165705,-202.0,-917861,-252.64547206165705,-302.0,126,0.0,-112.0,-824603,-844864,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,2000,-300,30000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.0305532617671346,0.2309386182218552,0.7385081200110102,0.6936416184971098,-53.598403523259016,-102.0,-194723,0.06688687035507845,0.05921208173682571,-558023,-153.598403523259,-202.0,-921323,-253.598403523259,-302.0,88,0.0,-112.0,-851270,-869394,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,2000,-300,40000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.03578309936691439,0.24717864024222405,0.7170382603908615,0.6776768510872557,-54.270024772914944,-102.0,-197163,0.06633636113404899,0.058693169004926,-560463,-154.27002477291495,-202.0,-923763,-254.27002477291495,-302.0,86,0.0,-112.0,-867444,-884511,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,2000,-500,20000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.023121387283236993,0.17561244150839528,0.8012661712083677,0.737682356179466,-83.39664189375172,-102.0,-302980,0.07459399944949077,0.06649258435721962,-666280,-183.3966418937517,-202.0,-1029580,-283.39664189375173,-302.0,94,0.0,-112.0,-942905,-970637,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,2000,-500,30000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.03275529865125241,0.1979080649600881,0.7693366363886595,0.7197908064960088,-86.51307459399945,-102.0,-314302,0.07321772639691715,0.06519043715340592,-677602,-186.51307459399945,-202.0,-1040902,-286.5130745939995,-302.0,86,0.0,-112.0,-981606,-1010617,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,R0_BROAD,2000,-500,40000,3633,0.9937089715536105,3633,0.9937089715536105,13405,3656,23,0.038810900082576386,0.21359757775942748,0.7475915221579962,0.7032755298651252,-87.15937241948802,-102.0,-316650,0.07349298100743187,0.0654507980189083,-679950,-187.15937241948802,-202.0,-1043250,-287.159372419488,-302.0,86,0.0,-112.0,-1001500,-1035437,False,False,True,precision_cost100_lt_65pct;cost100_sum_not_positive;cost200_sum_not_positive_for_promising;median_cost100_negative;median_cost200_negative_for_promising;top5_tail_removed_negative
