scope,row_type,entry_cohort,mask_name,target_bps,stop_bps,max_hold_ms,segment,evaluable,blocking_reason,retained_count,paired_delta_sum_bps,paired_delta_avg_bps,paired_delta_median_bps,exit_action_precision,wilson_lower95,target_cut_damage_ratio,target_cut_count,saved_stop_count,timeout_improved_count,max_consecutive_harmful_actions,segment_acceptance_pass,acceptance_failures
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M4_CONFIRM_2_WINDOWS,7500,-6000,120000,validation,True,,1219,176578,144.85479901558654,0.0,0.7320143884892086,0.6936992556523225,0.31028166768424287,23,32,375,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M4_CONFIRM_2_WINDOWS,7500,-6000,120000,holdout,True,,1218,205022,168.32676518883414,0.0,0.8026981450252951,0.768763334857559,0.2920323727464942,19,23,453,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M4_CONFIRM_2_WINDOWS,10000,-6000,60000,train,True,,1219,109582,89.89499589827727,0.0,0.6979695431472082,0.6509008886241364,0.17875354012926697,6,15,260,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M4_CONFIRM_2_WINDOWS,10000,-6000,60000,validation,True,,1219,135180,110.89417555373257,0.0,0.6794055201698513,0.6359515721987716,0.14071705959611147,6,17,303,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M4_CONFIRM_2_WINDOWS,10000,-6000,60000,holdout,True,,1218,161360,132.47947454844007,0.0,0.7398373983739838,0.6993186190383169,0.02927925470988011,1,17,347,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,train,True,,1219,124150,101.84577522559475,0.0,0.7557692307692307,0.7170547181468545,0.32945224423866265,15,28,365,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,validation,True,,1219,136209,111.7383100902379,0.0,0.7320143884892086,0.6936992556523225,0.3739320310950546,20,32,375,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,holdout,True,,1218,179285,147.19622331691298,0.0,0.8026981450252951,0.768763334857559,0.2831597819296257,14,23,453,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,7500,-6000,60000,train,True,,1219,108362,88.89417555373257,0.0,0.696969696969697,0.6499918027410209,0.15830029382485558,7,14,262,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,7500,-6000,60000,validation,True,,1219,143881,118.03199343724364,0.0,0.67590618336887,0.6322668336164217,0.13626167427182395,8,17,300,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,7500,-6000,60000,holdout,True,,1218,152745,125.4064039408867,0.0,0.7387755102040816,0.6981284820217013,0.08187851291959972,4,17,345,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,train,True,,1219,135691,111.31337161607875,0.0,0.7519230769230769,0.713044345783363,0.32438901429304606,20,27,364,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,validation,True,,1219,175793,144.21082854799016,0.0,0.7310469314079422,0.692625241168115,0.31019179967459953,23,32,373,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,holdout,True,,1218,190991,156.8070607553366,0.0,0.8020304568527918,0.7679990772140349,0.2995234810828489,19,23,451,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,train,True,,1219,106862,87.6636587366694,0.0,0.6994949494949495,0.6525985652778251,0.18012957067476004,6,15,262,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,validation,True,,1219,134395,110.25020508613618,0.0,0.67590618336887,0.6322668336164217,0.14103231125705432,6,17,300,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,holdout,True,,1218,147541,121.13382594417077,0.0,0.7387755102040816,0.6981284820217013,0.030461144732996832,1,17,345,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,train,True,,1219,121428,99.61279737489745,0.0,0.7557692307692307,0.7170547181468545,0.3313217731717256,15,28,365,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,validation,True,,1219,135424,111.09433962264151,0.0,0.7310469314079422,0.692625241168115,0.37382372779880374,20,32,373,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,holdout,True,,1218,165254,135.67651888341544,0.0,0.8020304568527918,0.7679990772140349,0.2921608130800564,14,23,451,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,60000,train,True,,1219,110922,90.99425758818704,0.0,0.6925207756232687,0.6431002980199433,0.13966705081119118,6,13,237,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,60000,validation,True,,1219,128572,105.47333880229696,0.0,0.6719817767653758,0.626737264913862,0.14153645874277163,6,15,280,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,60000,holdout,True,,1218,112074,92.01477832512315,0.0,0.7270742358078602,0.6845147586657319,0.0756133635535713,3,15,318,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,120000,train,True,,1219,133237,109.3002461033634,0.0,0.745417515274949,0.7050829488917,0.3193085823809186,19,25,341,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,120000,validation,True,,1219,162369,133.19852337981953,0.0,0.7306967984934086,0.6914087863066561,0.3107251673288161,21,30,358,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,7500,-6000,120000,holdout,True,,1218,150458,123.52873563218391,0.0,0.7978723404255319,0.7627653945448037,0.3140336732274129,18,21,429,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,60000,train,True,,1219,111922,91.81460213289581,0.0,0.6952908587257618,0.6459594378057057,0.1539967866798387,5,14,237,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,60000,validation,True,,1219,124086,101.79327317473339,0.0,0.6719817767653758,0.626737264913862,0.13109047629529239,4,15,280,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,60000,holdout,True,,1218,109370,89.79474548440065,0.0,0.7270742358078602,0.6845147586657319,0.0,0,15,318,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,120000,train,True,,1219,121474,99.65053322395406,0.0,0.7494908350305499,0.709327215723261,0.32029063796145385,14,26,342,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,120000,validation,True,,1219,127000,104.18375717801477,0.0,0.7306967984934086,0.6914087863066561,0.3677823299116537,18,30,358,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M6_DELAY_8000MS_CONFIRM,10000,-6000,120000,holdout,True,,1218,127221,104.45073891625616,0.0,0.7978723404255319,0.7627653945448037,0.29848944747450795,13,21,429,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,60000,train,True,,1219,156430,128.3264971287941,0.0,0.7183098591549296,0.673789954794938,0.1308455225723458,6,18,288,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,60000,validation,True,,1219,167228,137.18457752255947,0.0,0.68389662027833,0.6420005808117624,0.16580515803781293,9,21,323,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,60000,holdout,True,,1218,193403,158.78735632183907,0.0,0.736346516007533,0.6972687658528305,0.08836236761358013,5,18,373,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,120000,train,True,,1219,187205,153.57260049220673,0.0,0.7597765363128491,0.7218790851064073,0.29358355948172427,19,31,377,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,120000,validation,True,,1219,196791,161.43642329778507,0.0,0.7332185886402753,0.6958094199548431,0.31325629781608283,24,36,390,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,7500,-6000,120000,holdout,True,,1218,235318,193.20032840722496,0.0,0.7996768982229402,0.7663415740186746,0.28728537762316236,20,24,471,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,120000,train,True,,1219,175442,143.92288761279738,0.0,0.7635009310986964,0.725768147137213,0.2941332420599041,14,32,378,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,120000,validation,True,,1219,153922,126.26907301066448,0.0,0.7332185886402753,0.6958094199548431,0.3766859797285094,21,36,390,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,120000,holdout,True,,1218,207081,170.01724137931035,0.0,0.7996768982229402,0.7663415740186746,0.28335384375433903,15,24,471,,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,60000,train,True,,1219,157430,129.14684167350288,0.0,0.7206572769953051,0.6762237279122689,0.14250136944527583,5,19,288,3,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,60000,validation,True,,1219,155242,127.35192780968006,0.0,0.68389662027833,0.6420005808117624,0.17626341387708921,7,21,323,3,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,mask_only_tsv2_without_entry_filter,NONE,M7_CLASS_RESTRICTED,10000,-6000,60000,holdout,True,,1218,185699,152.46223316912972,0.0,0.736346516007533,0.6972687658528305,0.051167969909927745,2,18,373,3,False,not_entry_exit_intersection;diagnostic_mask_only_baseline
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,7500,-6000,60000,train,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,7500,-6000,60000,validation,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,7500,-6000,60000,holdout,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,10000,-6000,60000,train,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,10000,-6000,60000,validation,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,10000,-6000,60000,holdout,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,7500,-6000,120000,train,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,7500,-6000,120000,validation,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,7500,-6000,120000,holdout,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,train,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,validation,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,holdout,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,7500,-6000,60000,train,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,7500,-6000,60000,validation,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,7500,-6000,60000,holdout,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,train,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,validation,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,10000,-6000,60000,holdout,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,train,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,validation,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,7500,-6000,120000,holdout,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,train,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,entry_exit_intersection,S1_F5,M5_DELAY_4000MS_CONFIRM,10000,-6000,120000,validation,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl,,,,,,,,,,,,False,shadow-burnin-v3-r49-r48-target60-stop60-exit-replay-timestop-v2-maxwait66000-r1:missing_gatekeeper_v2_decisions_jsonl
