mask_name,target_bps,stop_bps,max_hold_ms,pass_r49,pass_r50,passing_both,absolute_profitable_both_cost100_200,r49_delta_sum_bps,r49_delta_avg_bps,r49_delta_median_bps,r49_action_precision,r49_wilson_lower,r49_target_cut_damage_ratio,r49_aggregate_target_cut_guard,r49_segment_target_cut_guard,r49_target_cut_count_guard,r49_public_row_verdict,r50_delta_sum_bps,r50_delta_avg_bps,r50_delta_median_bps,r50_action_precision,r50_wilson_lower,r50_target_cut_damage_ratio,r50_aggregate_target_cut_guard,r50_segment_target_cut_guard,r50_target_cut_count_guard,r50_public_row_verdict
M1_NEGATIVE_OR_FLAT_ONLY,6000,-5000,30000,False,False,False,False,33927,7.145534962089301,0.0,0.6422110552763819,0.6119320192173916,0.19319414409579896,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,145474,39.790481400437635,0.0,0.6888111888111889,0.6570483313559369,0.14588760965303602,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-5000,60000,False,False,False,False,56848,11.973041280539174,0.0,0.6972083035075161,0.6726008098802474,0.3499638504982344,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,279212,76.37089715536105,0.0,0.7371900826446282,0.7116665250679496,0.22243622247302505,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-5000,120000,False,False,False,False,281664,59.32266217354675,0.0,0.7790368271954674,0.7590864094299535,0.3826671693768988,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,385721,105.50355579868709,0.0,0.7924657534246575,0.7709093141114611,0.3343112380010795,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-3000,30000,False,False,False,False,1166,0.2455770850884583,0.0,0.6454054054054054,0.6140329743772783,0.1873744371319709,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,92926,25.417396061269148,0.0,0.6881188118811881,0.65534942037414,0.13183705122941472,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-3000,60000,False,False,False,False,-37001,-7.7929654591406905,0.0,0.6991622239146992,0.6738038210319979,0.36292976694332985,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,162729,44.51012035010941,0.0,0.7447552447552448,0.718700085801645,0.2176255669333548,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-3000,120000,False,False,False,False,104139,21.933235046335298,0.0,0.7836710369487485,0.7633344983151055,0.4355681166885945,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,281328,76.94967177242889,0.0,0.8097982708933718,0.7883074008746469,0.3205265576801582,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-2000,30000,False,False,False,False,-34849,-7.33972198820556,0.0,0.6533018867924528,0.6206434765103017,0.1793885195278394,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,33635,9.199945295404815,0.0,0.7023809523809523,0.668832718673786,0.14209615510793255,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-2000,60000,False,False,False,False,-91401,-19.250421229991577,0.0,0.7084019769357496,0.682210023305528,0.40710381278342683,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,87069,23.815371991247265,0.0,0.7619926199261993,0.7357438271738251,0.25540299620141105,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-2000,120000,False,False,False,False,22010,4.635636057287279,0.0,0.7923809523809524,0.7716500371739384,0.4573981683928324,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,204816,56.0218818380744,0.0,0.8255287009063444,0.8041524075784068,0.3270066024143575,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-1500,30000,False,False,False,False,-41021,-8.639637742207245,0.0,0.6625310173697271,0.6291846538416094,0.11385141014719757,True,True,True,REJECTED_FOR_RUNTIME,31846,8.710612691466084,0.0,0.7238493723849372,0.6899965215720522,0.0946383338024205,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-1500,60000,False,False,False,False,-113233,-23.848567818028645,0.0,0.7150214592274678,0.6884268231830338,0.39938847889746343,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,48308,13.213347921225383,0.0,0.7722007722007722,0.7456832532518348,0.276075901494338,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-1500,120000,False,False,False,False,-95,-0.020008424599831508,0.0,0.8022339027595269,0.7814727984854042,0.4502674195411938,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,160948,44.02297592997812,0.0,0.8350353495679497,0.813644793249514,0.3157691922512551,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-1000,30000,False,False,False,False,-33823,-7.12363100252738,0.0,0.6796116504854369,0.6446764403070232,0.15160515209913888,True,True,True,REJECTED_FOR_RUNTIME,-1512,-0.4135667396061269,0.0,0.7292307692307692,0.6937974224342048,0.1345326722203964,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-1000,60000,False,False,False,False,-93435,-19.678812131423758,0.0,0.7287184284377923,0.7012814351830335,0.35744305287047157,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,10664,2.9168490153172866,0.0,0.7822916666666667,0.7550887258721155,0.29524591160556873,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-1000,120000,False,False,False,False,-14198,-2.9903117101937657,0.0,0.8112676056338028,0.7900858517880134,0.4637035229556076,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,86178,23.571663019693656,0.0,0.8436454849498328,0.8219653739730071,0.35430202089091495,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-700,30000,False,False,False,False,-45287,-9.538121314237573,0.0,0.695139911634757,0.659496417866478,0.1987956624656132,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-28271,-7.732768052516412,0.0,0.7269789983844911,0.6905631456803907,0.1796721436613805,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-700,60000,False,False,False,False,-106223,-22.372156697556868,0.0,0.7407045009784736,0.7129698973752668,0.4044700103672837,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-25476,-6.968271334792123,0.0,0.7885032537960954,0.7609742856212293,0.39128132823065637,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-700,120000,False,False,False,False,-45694,-9.623841617523167,0.0,0.8216374269005848,0.8004591542832579,0.48510624921413303,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,45139,12.346553610503282,0.0,0.8484848484848485,0.826653720605012,0.38632679779308626,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-500,30000,False,False,False,False,-53443,-11.255897219882055,0.0,0.7096273291925466,0.6734074280978857,0.2731878324321948,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-30657,-8.38539387308534,0.0,0.7465986394557823,0.7099191393597817,0.1546110056925996,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-500,60000,False,False,False,False,-106199,-22.36710193765796,0.0,0.7507629704984741,0.7227804747920825,0.41622964020598324,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-42170,-11.534463894967177,0.0,0.8027057497181511,0.7752352117780851,0.47488008664706793,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-500,120000,False,False,False,False,-73163,-15.409224936815502,0.0,0.8266464799394398,0.8052932172318306,0.5077350947331827,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,10655,2.9143873085339167,0.0,0.85625,0.8344845579981315,0.41028688440246136,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-300,30000,False,False,False,False,-66764,-14.06149957877001,0.0,0.7167530224525043,0.6787168236420207,0.3577618945605391,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-41665,-11.396334792122538,0.0,0.761384335154827,0.7239913664598706,0.133677894091367,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-300,60000,False,False,False,False,-120817,-25.445871946082562,0.0,0.7571743929359823,0.7282055412016216,0.5707701821321479,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-64521,-17.647975929978116,0.0,0.8128724672228844,0.7850776241248855,0.6482093773652552,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-300,120000,False,False,False,False,-115737,-24.375947767481044,0.0,0.8380566801619433,0.8164672706692677,0.7446569500790635,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-42529,-11.632658643326039,0.0,0.8616822429906542,0.8396993014182721,0.5948640750907642,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-200,30000,False,False,False,False,-66378,-13.980202190395957,0.0,0.7224334600760456,0.6826574905000848,0.6643761301989151,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-58343,-15.958150984682714,0.0,0.7582846003898636,0.7194055322480393,0.24447292534444087,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-200,60000,False,False,False,False,-119596,-25.18871103622578,0.0,0.7658823529411765,0.7362583951435087,1.0198469781307982,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-87465,-23.923687089715536,0.0,0.8103015075376885,0.7815996225422001,1.1393096366139988,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,6000,-200,120000,False,False,False,False,-142502,-30.013058129738837,0.0,0.8466780238500852,0.8249400723685717,1.1242104432045479,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-82348,-22.524070021881837,0.0,0.8641251221896383,0.8417604764852016,1.0661989937625977,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-6000,30000,False,False,False,False,44532,9.37910699241786,0.0,0.6399604352126608,0.6098933632946607,0.13525864526456594,True,True,True,INCONCLUSIVE_RESEARCH,155214,42.45459518599562,0.0,0.6891428571428572,0.6577044835125296,0.10551477787606436,True,True,True,INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-6000,60000,False,True,False,False,81489,17.16280539174389,0.0,0.6958362738179252,0.6713797661833527,0.27392742119232216,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,323870,88.58588621444201,0.0,0.737785016286645,0.7124702651998763,0.13254519121638922,True,True,True,PROMISING_OFFLINE_ONLY
M1_NEGATIVE_OR_FLAT_ONLY,7500,-6000,120000,False,False,False,False,325524,68.56023588879528,0.0,0.7785874439461884,0.75873364033085,0.33089022212359886,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,434421,118.82412472647702,0.0,0.7933828494260635,0.7720162336665973,0.2892894160464124,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-5000,30000,False,False,False,False,38161,8.037278854254422,0.0,0.6422110552763819,0.6119320192173916,0.14085317537341552,True,True,True,INCONCLUSIVE_RESEARCH,138941,38.00355579868709,0.0,0.6888111888111889,0.6570483313559369,0.1115338220283938,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-5000,60000,False,True,False,False,46005,9.689342881213143,0.0,0.6979241231209735,0.673330741849277,0.29111475272510234,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,299555,81.9351750547046,0.0,0.7396694214876033,0.7142134117515965,0.13999208924621817,True,True,True,PROMISING_OFFLINE_ONLY
M1_NEGATIVE_OR_FLAT_ONLY,7500,-5000,120000,False,False,False,False,279696,58.908171861836564,0.0,0.7828798185941043,0.7630365997530586,0.3501037483701326,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,418218,114.3922319474836,0.0,0.7958904109589041,0.7744522138184263,0.28371162802653055,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-3000,30000,False,False,False,False,-3474,-0.7316764953664701,0.0,0.6454054054054054,0.6140329743772783,0.14715679482738714,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,89393,24.451039387308533,0.0,0.6881188118811881,0.65534942037414,0.07880114958259203,True,True,True,INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-3000,60000,False,True,False,False,-51307,-10.806023588879528,0.0,0.6999238385376999,0.6745810609337436,0.32928812732609364,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,184319,50.415481400437635,0.0,0.7473776223776224,0.7213991191496513,0.1325603906768324,True,True,True,PROMISING_OFFLINE_ONLY
M1_NEGATIVE_OR_FLAT_ONLY,7500,-3000,120000,False,False,False,False,95681,20.151853411962932,0.0,0.7871198568872988,0.7668834791671781,0.4078668607168188,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,311873,85.30443107221006,0.0,0.8134005763688761,0.7920500247324384,0.2494597299564387,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-2000,30000,False,False,False,False,-43937,-9.253791069924178,0.0,0.6533018867924528,0.6206434765103017,0.1547826481360391,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,31602,8.643873085339168,0.0,0.7023809523809523,0.668832718673786,0.06443146775145987,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-2000,60000,False,False,False,False,-110648,-23.304128053917438,0.0,0.7084019769357496,0.682210023305528,0.39104653738860734,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,108659,29.720733041575492,0.0,0.764760147601476,0.7386030684655265,0.1349899965841995,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-2000,120000,False,False,False,False,16570,3.4898904802021904,0.0,0.795425667090216,0.7747893589496424,0.4150187840498653,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,230901,63.15672866520788,0.0,0.8293051359516617,0.808093215330759,0.2439675497572122,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-1500,30000,False,False,False,False,-46089,-9.70703454085931,0.0,0.6625310173697271,0.6291846538416094,0.10474201496707061,True,True,True,REJECTED_FOR_RUNTIME,28924,7.911378555798687,0.0,0.7238493723849372,0.6899965215720522,0.07896747215632664,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-1500,60000,False,False,False,False,-124980,-26.322662173546757,0.0,0.7150214592274678,0.6884268231830338,0.3583496799069229,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,53398,14.605579868708972,0.0,0.7731660231660231,0.7466829398210789,0.17217642427467567,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-1500,120000,False,False,False,False,5465,1.1510109519797809,0.0,0.8053911900065747,0.7847359122478773,0.37705706416689944,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,172253,47.11515317286652,0.0,0.8373919874312648,0.8161112767512351,0.2713115674704312,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-1000,30000,False,False,False,False,-38891,-8.191027801179445,0.0,0.6796116504854369,0.6446764403070232,0.13947503232259167,True,True,True,REJECTED_FOR_RUNTIME,-4434,-1.2128008752735229,0.0,0.7292307692307692,0.6937974224342048,0.11225583355957876,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-1000,60000,False,False,False,False,-102934,-21.67944397641112,0.0,0.7287184284377923,0.7012814351830335,0.32508577410653566,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,18384,5.028446389496717,0.0,0.7833333333333333,0.7561711243011531,0.16660322513668765,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-1000,120000,False,False,False,False,-7833,-1.6497472620050548,0.0,0.8146582100070472,0.793600447618215,0.3802027167407026,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,101983,27.89469365426696,0.0,0.8461538461538461,0.8246003034043546,0.2764555532439742,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-700,30000,False,False,False,False,-50355,-10.605518112889637,0.0,0.695139911634757,0.659496417866478,0.18288977032819398,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-31193,-8.532002188183807,0.0,0.7269789983844911,0.6905631456803907,0.14992080303810995,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-700,60000,False,False,False,False,-112722,-23.74094355518113,0.0,0.7407045009784736,0.7129698973752668,0.3467504101619511,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-12548,-3.4321663019693656,0.0,0.7906724511930586,0.7632332392192992,0.2205779605300835,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-700,120000,False,False,False,False,-49334,-10.390480202190396,0.0,0.8237015362106803,0.8026013713739057,0.4071068251119951,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,64544,17.654266958424508,0.0,0.8510822510822511,0.8293882053119408,0.26876274037157316,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-500,30000,False,False,False,False,-58511,-12.323294018534119,0.0,0.7096273291925466,0.6734074280978857,0.251329728779287,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-32079,-8.774343544857768,0.0,0.7465986394557823,0.7099191393597817,0.09619228336495889,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-500,60000,False,False,False,False,-114596,-24.13563605728728,0.0,0.7507629704984741,0.7227804747920825,0.41479506560472057,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-28142,-7.697483588621444,0.0,0.8049605411499436,0.7775929407760654,0.23443246035356066,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-500,120000,False,False,False,False,-79894,-16.82687447346251,0.0,0.828030303030303,0.8067288906416612,0.4728519781014358,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,32689,8.941192560175054,0.0,0.8589285714285714,0.8373133838221427,0.27267183865050165,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-300,30000,False,False,False,False,-71264,-15.00926705981466,0.0,0.7167530224525043,0.6787168236420207,0.4454008997604534,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-43165,-11.806619256017505,0.0,0.761384335154827,0.7239913664598706,0.166527966361526,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-300,60000,False,False,False,False,-126214,-26.58256107834878,0.0,0.7571743929359823,0.7282055412016216,0.5332936632947134,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-59825,-16.36351203501094,0.0,0.8140643623361145,0.786328450041783,0.40271762882911516,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-300,120000,False,False,False,False,-118168,-24.887952822240944,0.0,0.839546191247974,0.8180191111273091,0.6525721634752787,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-29138,-7.969912472647702,0.0,0.8635514018691589,0.8416788808352582,0.469793147286548,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-200,30000,False,False,False,False,-70878,-14.927969671440607,0.0,0.7224334600760456,0.6826574905000848,0.827124773960217,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-59843,-16.36843544857768,0.0,0.7582846003898636,0.7194055322480393,0.3045498237744313,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-200,60000,False,False,False,False,-124993,-26.325400168491996,0.0,0.7658823529411765,0.7362583951435087,0.9528842746054579,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-82869,-22.666575492341355,0.0,0.8115577889447236,0.7829185685098529,0.7080684596577017,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,7500,-200,120000,False,False,False,False,-146533,-30.862047177759056,0.0,0.8482523444160273,0.8265860239839374,1.0990261660380334,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,-69157,-18.916028446389497,0.0,0.8660801564027371,0.8438352484626407,0.8426978747664143,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,10000,-6000,30000,False,False,False,False,47676,10.04128053917439,0.0,0.6409495548961425,0.6108964806508922,0.09809652984265202,True,True,True,INCONCLUSIVE_RESEARCH,142714,39.0355579868709,0.0,0.6891428571428572,0.6577044835125296,0.13365025130604868,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,10000,-6000,60000,False,True,False,False,72967,15.367944397641113,0.0,0.6965419901199718,0.6720991819509824,0.15946604086682442,True,True,True,INCONCLUSIVE_RESEARCH,322379,88.17806345733041,0.0,0.738599348534202,0.7133066089607746,0.13035667100320752,True,True,True,PROMISING_OFFLINE_ONLY
M1_NEGATIVE_OR_FLAT_ONLY,10000,-6000,120000,False,False,False,False,375720,79.13226621735467,0.0,0.780829596412556,0.7610409344332741,0.2030417573878767,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,391570,107.10339168490154,0.0,0.7940580688723835,0.7727145550005273,0.30324488453770776,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,10000,-5000,30000,False,False,False,False,41305,8.699452401010952,0.0,0.6432160804020101,0.6129516665823841,0.10215075844696347,True,True,True,INCONCLUSIVE_RESEARCH,126441,34.584518599562365,0.0,0.6888111888111889,0.6570483313559369,0.14127427118055308,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,10000,-5000,60000,False,True,False,False,36483,7.683866891322662,0.0,0.698639942734431,0.6740607428725682,0.1696563233295073,True,True,True,INCONCLUSIVE_RESEARCH,297064,81.25382932166302,0.0,0.740495867768595,0.7150625998433306,0.13780687310209144,True,True,True,PROMISING_OFFLINE_ONLY
M1_NEGATIVE_OR_FLAT_ONLY,10000,-5000,120000,False,False,False,False,327892,69.05897219882056,0.0,0.7851473922902494,0.7653720048059167,0.21505630769652825,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH,379367,103.76559080962801,0.0,0.7965753424657535,0.7751610663937162,0.29382249144786615,False,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
M1_NEGATIVE_OR_FLAT_ONLY,10000,-3000,30000,False,False,False,False,-11378,-2.3963774220724514,0.0,0.6454054054054054,0.6140329743772783,0.12922583997228956,True,True,True,REJECTED_FOR_RUNTIME,81893,22.3996170678337,0.0,0.6881188118811881,0.65534942037414,0.10161032799598559,True,False,True,TARGET_CUT_RISK_UNRESOLVED / INCONCLUSIVE_RESEARCH
