target_bps\stop_bps,-100,-200,-300,-500,-700,-1000,-1500,-2000,-3000,-5000,-6000
100,-74.59555555555555,-111.9563888888889,-146.65555555555557,-206.84805555555556,-255.0038888888889,-311.8461111111111,-387.9533333333333,-444.94194444444446,-527.7,-626.3944444444444,-645.1505555555556
200,-63.71,-99.30916666666667,-133.98055555555555,-194.15527777777777,-242.00722222222223,-298.7816666666667,-376.1038888888889,-433.43861111111113,-517.2608333333334,-617.4847222222222,-636.9075
300,-54.37583333333333,-88.70194444444445,-123.47166666666666,-183.72583333333333,-231.30083333333334,-288.0808333333333,-365.7786111111111,-423.66805555555555,-508.6802777777778,-611.1311111111111,-628.8905555555556
400,-45.428333333333335,-78.71222222222222,-113.35916666666667,-174.11333333333334,-221.2461111111111,-277.8513888888889,-355.66027777777776,-413.3388888888889,-499.0991666666667,-603.1105555555556,-620.4877777777778
500,-36.91166666666667,-68.5736111111111,-102.92,-163.17416666666668,-210.00861111111112,-266.0755555555556,-344.21777777777777,-400.8547222222222,-486.7497222222222,-590.9555555555555,-608.2358333333333
700,-24.715833333333332,-53.7575,-87.57611111111112,-147.6677777777778,-195.275,-253.18166666666667,-332.1355555555556,-389.6927777777778,-477.24194444444447,-586.2758333333334,-604.3958333333334
1000,-8.493611111111111,-35.389722222222225,-68.31888888888889,-128.20083333333332,-174.8502777777778,-231.58138888888888,-309.93861111111113,-367.9502777777778,-457.2216666666667,-566.7808333333334,-585.8511111111111
1500,12.221666666666666,-10.27138888888889,-43.030277777777776,-102.33694444444444,-149.9388888888889,-206.75,-284.9605555555556,-345.2652777777778,-436.7775,-550.0386111111111,-569.8763888888889
2000,22.926111111111112,3.3466666666666667,-28.97222222222222,-87.75472222222223,-134.48805555555555,-189.90472222222223,-265.86944444444447,-326.65972222222223,-418.2875,-530.8336111111112,-550.4191666666667
3000,36.14833333333333,21.122222222222224,-12.028888888888888,-70.09833333333333,-114.01305555555555,-168.0261111111111,-243.2613888888889,-305.4247222222222,-400.9675,-517.3172222222222,-539.0041666666667
5000,51.146388888888886,40.36611111111111,9.324166666666667,-47.74944444444444,-88.4413888888889,-136.20805555555555,-208.5536111111111,-269.1975,-369.4347222222222,-489.8902777777778,-518.6155555555556
6000,56.75277777777778,45.954166666666666,15.412222222222223,-41.41222222222222,-80.34722222222223,-126.86527777777778,-199.09833333333333,-258.8852777777778,-361.5527777777778,-481.73055555555555,-510.3513888888889
7500,58.913333333333334,49.50055555555556,17.541944444444443,-39.08027777777778,-75.80305555555556,-120.58583333333333,-194.485,-255.64916666666667,-359.0111111111111,-481.9125,-510.2630555555556
10000,60.812777777777775,50.636944444444445,18.329722222222223,-38.11833333333333,-71.97833333333334,-118.75416666666666,-197.27666666666667,-257.1936111111111,-359.93666666666667,-480.3541666666667,-507.8225
