target_bps\stop_bps,-100,-200,-300,-500,-700,-1000,-1500,-2000,-3000,-5000,-6000
100,-74.55916666666667,-110.56972222222223,-143.43055555555554,-200.06666666666666,-245.0725,-298.5775,-368.8677777777778,-421.555,-494.81055555555554,-581.7086111111112,-597.6955555555555
200,-64.15611111111112,-98.95416666666667,-131.89166666666668,-188.7525,-233.69361111111112,-287.3936111111111,-358.295,-410.9122222222222,-484.58666666666664,-570.7361111111111,-586.6119444444445
300,-55.244166666666665,-89.15666666666667,-122.24972222222222,-179.19611111111112,-223.90555555555557,-277.67944444444447,-349.09,-401.985,-476.93583333333333,-563.0605555555555,-578.8252777777777
400,-46.51222222222222,-79.7911111111111,-112.83805555555556,-170.37444444444444,-214.65222222222224,-268.3977777777778,-339.89166666666665,-392.5466666666667,-467.61583333333334,-554.5955555555555,-570.1294444444444
500,-38.000277777777775,-70.13166666666666,-102.98416666666667,-160.25944444444445,-204.49777777777777,-257.8822222222222,-329.9075,-382.27777777777777,-457.3875,-544.5286111111111,-559.9513888888889
700,-25.545,-55.55777777777778,-88.2175,-145.48805555555555,-189.94305555555556,-244.525,-317.2986111111111,-369.2547222222222,-444.57,-533.5502777777778,-548.9897222222222
1000,-9.66638888888889,-38.87638888888889,-71.30111111111111,-128.38166666666666,-172.02916666666667,-226.14944444444444,-297.87638888888887,-350.1736111111111,-426.39444444444445,-515.5319444444444,-531.2769444444444
1500,9.037777777777778,-17.448888888888888,-49.506388888888885,-105.93,-150.6977777777778,-204.9438888888889,-276.30916666666667,-329.67305555555555,-406.55833333333334,-495.0925,-510.64416666666665
2000,19.153055555555557,-4.406944444444444,-36.19888888888889,-92.49027777777778,-137.95361111111112,-192.8852777777778,-263.71694444444444,-317.62305555555554,-394.24833333333333,-482.5538888888889,-498.24444444444447
3000,30.559444444444445,9.0725,-23.3975,-79.91805555555555,-123.91777777777777,-177.75583333333333,-249.18805555555556,-302.89194444444445,-380.12166666666667,-467.80944444444447,-484.49111111111114
5000,45.25055555555556,26.3725,-3.7575,-59.864444444444445,-101.6425,-151.51083333333332,-221.63861111111112,-274.22027777777777,-354.3933333333333,-444.93055555555554,-464.8011111111111
6000,49.51111111111111,30.176944444444445,0.6025,-55.8,-97.54777777777778,-146.305,-215.59944444444446,-267.62555555555554,-349.74305555555554,-439.54305555555555,-459.4136111111111
7500,54.310833333333335,36.158611111111114,5.223055555555556,-51.28277777777778,-92.25277777777778,-139.6925,-209.42777777777778,-261.4483333333333,-343.4269444444444,-432.11583333333334,-451.8475
10000,59.568888888888885,42.51138888888889,11.637777777777778,-44.923611111111114,-84.56027777777778,-131.95666666666668,-203.35111111111112,-254.8161111111111,-336.1066666666667,-422.19055555555553,-441.22777777777776
