target_bps\stop_bps,-100,-200,-300,-500,-700,-1000,-1500,-2000,-3000,-5000,-6000
100,-74.84527777777778,-120.18722222222222,-162.7877777777778,-234.7836111111111,-293.42861111111114,-356.51,-444.19944444444445,-511.50444444444446,-610.1147222222222,-731.0794444444444,-752.4136111111111
200,-63.75472222222222,-106.97638888888889,-149.47555555555556,-221.6613888888889,-280.31083333333333,-343.5602777777778,-432.78777777777776,-500.6761111111111,-602.7669444444444,-729.3833333333333,-750.5116666666667
300,-54.19583333333333,-95.55166666666666,-138.06694444444443,-210.21972222222223,-268.1927777777778,-331.2452777777778,-421.2463888888889,-490.2266666666667,-594.6938888888889,-726.3747222222222,-746.2183333333334
400,-44.79638888888889,-84.20194444444445,-126.5813888888889,-199.58527777777778,-257.12888888888887,-320.45916666666665,-411.23805555555555,-479.43805555555554,-585.4186111111111,-719.0447222222223,-739.3327777777778
500,-35.742777777777775,-72.75083333333333,-114.63527777777777,-187.28916666666666,-244.4438888888889,-307.44083333333333,-398.3863888888889,-465.41833333333335,-570.8408333333333,-704.655,-724.8319444444444
700,-22.14527777777778,-55.81583333333333,-96.69916666666667,-169.31666666666666,-227.51,-293.0211111111111,-384.50555555555553,-450.89944444444444,-559.5952777777778,-696.3175,-717.4277777777778
1000,-3.6038888888888887,-34.46333333333333,-74.14305555555555,-147.29472222222222,-205.58416666666668,-271.1586111111111,-363.7452777777778,-429.75805555555553,-543.4819444444445,-684.4819444444445,-706.7861111111112
1500,17.65888888888889,-6.905555555555556,-47.00944444444445,-119.95,-178.01527777777778,-242.60416666666666,-334.6069444444444,-402.5572222222222,-519.9261111111111,-667.9763888888889,-694.2372222222223
2000,26.73138888888889,4.293333333333333,-34.99111111111111,-107.43805555555555,-166.7275,-230.55416666666667,-321.5486111111111,-392.3330555555556,-514.1222222222223,-670.7169444444445,-696.0802777777777
3000,42.515277777777776,26.071944444444444,-13.187777777777777,-83.8013888888889,-136.80972222222223,-200.38194444444446,-289.8547222222222,-359.3336111111111,-485.7572222222222,-659.4961111111111,-689.2916666666666
5000,49.98694444444445,38.46277777777778,4.895833333333333,-66.41583333333334,-115.3975,-173.35055555555556,-270.24861111111113,-338.9269444444444,-476.0491666666667,-682.3397222222222,-720.3611111111111
6000,59.345,49.53611111111111,18.13861111111111,-50.941944444444445,-97.44472222222223,-154.80777777777777,-254.3438888888889,-320.87583333333333,-463.24888888888887,-669.8172222222222,-707.4913888888889
7500,56.68416666666667,50.881388888888885,15.080833333333333,-52.028055555555554,-96.17277777777778,-158.40277777777777,-259.32194444444445,-324.82416666666666,-471.3786111111111,-676.6511111111112,-718.0488888888889
10000,62.66583333333333,58.785555555555554,22.70722222222222,-45.23166666666667,-83.72027777777778,-147.49444444444444,-251.63194444444446,-314.25305555555553,-457.15305555555557,-665.6444444444444,-706.8355555555555
