target_bps,stop_bps,max_hold_ms,eligible_count,excluded_count,target_count,stop_count,timeout_count,target_rate,stop_rate,timeout_rate,positive_timeout_count,negative_timeout_count,positive_timeout_rate,negative_timeout_rate,avg_pnl_bps,median_pnl_bps,sum_pnl_bps,p10_pnl_bps,p25_pnl_bps,p75_pnl_bps,p90_pnl_bps,min_pnl_bps,max_pnl_bps,positive_result_count,negative_result_count,win_rate,loss_rate,profit_factor,expected_gross_pnl_sol_at_0_25_sol,median_gross_pnl_sol_at_0_25_sol
500,-300,15000,3600,0,355,1113,2132,0.09861111111111111,0.30916666666666665,0.5922222222222222,115,1993,0.053939962476547844,0.9348030018761726,-101.6061111111111,-102.0,-365782,-300.0,-300.0,-102.0,444.49999999999955,-300,500,470,3106,0.13055555555555556,0.8627777777777778,0.35168370249715086,-0.0025401527777777775,-0.00255
500,-500,15000,3600,0,364,960,2276,0.10111111111111111,0.26666666666666666,0.6322222222222222,120,2132,0.05272407732864675,0.9367311072056239,-155.43972222222223,-102.0,-559583,-500.0,-500.0,-102.0,500.0,-500,500,484,3092,0.13444444444444445,0.8588888888888889,0.2671797611844914,-0.0038859930555555557,-0.00255
500,-700,15000,3600,0,375,802,2423,0.10416666666666667,0.22277777777777777,0.6730555555555555,128,2271,0.052827073875361126,0.9372678497730087,-196.76222222222222,-102.0,-708344,-700.0,-520.5,-102.0,500.0,-700,500,503,3073,0.13972222222222222,0.8536111111111111,0.22981390772041035,-0.004919055555555556,-0.00255
500,-1000,15000,3600,0,393,639,2568,0.10916666666666666,0.1775,0.7133333333333334,131,2413,0.05101246105919003,0.9396417445482866,-246.1888888888889,-102.0,-886280,-1000.0,-483.75,-102.0,500.0,-1000,500,524,3052,0.14555555555555555,0.8477777777777777,0.19973922991560186,-0.006154722222222222,-0.00255
500,-1500,15000,3600,0,402,494,2704,0.11166666666666666,0.13722222222222222,0.7511111111111111,135,2545,0.04992603550295858,0.941198224852071,-315.4583333333333,-102.0,-1135650,-1500.0,-451.5,-102.0,500.0,-1500,500,537,3039,0.14916666666666667,0.8441666666666666,0.16633265650394866,-0.007886458333333332,-0.00255
500,-2000,15000,3600,0,414,394,2792,0.115,0.10944444444444444,0.7755555555555556,137,2631,0.049068767908309455,0.9423352435530086,-363.4608333333333,-102.0,-1308459,-2000.0,-430.25,-102.0,500.0,-2000,500,551,3025,0.15305555555555556,0.8402777777777778,0.15112741078286865,-0.009086520833333334,-0.00255
500,-3000,15000,3600,0,420,269,2911,0.11666666666666667,0.07472222222222222,0.8086111111111111,139,2748,0.047749914118859496,0.9440054963929921,-438.71972222222223,-102.0,-1579391,-1990.0999999999997,-417.25,-102.0,500.0,-3000,500,559,3017,0.15527777777777776,0.8380555555555556,0.1300412343195566,-0.010967993055555555,-0.00255
500,-5000,15000,3600,0,428,116,3056,0.11888888888888889,0.03222222222222222,0.8488888888888889,140,2892,0.04581151832460733,0.9463350785340314,-521.0041666666667,-102.0,-1875615,-1852.3,-413.0,-102.0,500.0,-5000,500,568,3008,0.15777777777777777,0.8355555555555556,0.1134870271236013,-0.013025104166666667,-0.00255
500,-6000,15000,3600,0,431,71,3098,0.11972222222222222,0.01972222222222222,0.8605555555555555,140,2934,0.045190445448676564,0.947062621045836,-536.6588888888889,-102.0,-1931972,-1835.3999999999999,-413.0,-102.0,500.0,-6000,500,571,3005,0.15861111111111112,0.8347222222222223,0.11115630027710058,-0.013416472222222222,-0.00255
700,-100,15000,3600,0,273,3108,219,0.07583333333333334,0.8633333333333333,0.060833333333333336,120,75,0.547945205479452,0.3424657534246575,-26.073055555555555,-100.0,-93863,-100.0,-100.0,-100.0,80.29999999999973,-100,700,393,3183,0.10916666666666666,0.8841666666666667,0.7025632737908503,-0.0006518263888888889,-0.0025
700,-200,15000,3600,0,298,1264,2038,0.08277777777777778,0.3511111111111111,0.5661111111111111,146,1868,0.07163886162904809,0.9165848871442591,-56.62361111111111,-102.0,-203845,-200.0,-200.0,-102.0,276.1999999999998,-200,700,444,3132,0.12333333333333334,0.87,0.5481497736814339,-0.0014155902777777778,-0.00255
700,-300,15000,3600,0,307,1125,2168,0.08527777777777777,0.3125,0.6022222222222222,148,1996,0.06826568265682657,0.9206642066420664,-87.1913888888889,-102.0,-313889,-300.0,-300.0,-102.0,316.1999999999989,-300,700,455,3121,0.12638888888888888,0.8669444444444444,0.4473473857682123,-0.0021797847222222223,-0.00255
700,-500,15000,3600,0,316,971,2313,0.08777777777777777,0.2697222222222222,0.6425,153,2136,0.06614785992217899,0.9234760051880675,-141.16722222222222,-102.0,-508202,-500.0,-500.0,-102.0,360.1999999999989,-500,700,469,3107,0.13027777777777777,0.8630555555555556,0.33972214390674554,-0.0035291805555555554,-0.00255
700,-700,15000,3600,0,326,813,2461,0.09055555555555556,0.22583333333333333,0.6836111111111111,161,2276,0.06542056074766354,0.9248273059731816,-182.80527777777777,-102.0,-658099,-700.0,-525.25,-102.0,449.39999999999964,-700,700,487,3089,0.13527777777777777,0.8580555555555556,0.29116087796660556,-0.004570131944444444,-0.00255
700,-1000,15000,3600,0,340,649,2611,0.09444444444444444,0.1802777777777778,0.7252777777777778,165,2422,0.06319417847567982,0.9276139410187667,-232.95527777777778,-102.0,-838639,-1000.0,-511.0,-102.0,561.7999999999984,-1000,700,505,3071,0.14027777777777778,0.8530555555555556,0.2513842855140758,-0.005823881944444445,-0.00255
700,-1500,15000,3600,0,348,500,2752,0.09666666666666666,0.1388888888888889,0.7644444444444445,170,2558,0.06177325581395349,0.9295058139534884,-302.81888888888886,-102.0,-1090148,-1500.0,-471.5,-102.0,630.7999999999993,-1500,700,518,3058,0.1438888888888889,0.8494444444444444,0.20932894195739224,-0.0075704722222222215,-0.00255
700,-2000,15000,3600,0,358,397,2845,0.09944444444444445,0.11027777777777778,0.7902777777777777,174,2647,0.06115992970123023,0.9304042179261863,-350.53833333333336,-102.0,-1261938,-2000.0,-443.5,-102.0,671.8999999999983,-2000,700,532,3044,0.14777777777777779,0.8455555555555555,0.1901844506491998,-0.008763458333333333,-0.00255
700,-3000,15000,3600,0,364,272,2964,0.10111111111111111,0.07555555555555556,0.8233333333333334,176,2764,0.059379217273954114,0.9325236167341431,-426.2972222222222,-102.0,-1534670,-2015.999999999999,-431.0,-102.0,700.0,-3000,700,540,3036,0.15,0.8433333333333334,0.16383754146977209,-0.010657430555555555,-0.00255
700,-5000,15000,3600,0,371,118,3111,0.10305555555555555,0.03277777777777778,0.8641666666666666,177,2910,0.05689488910318226,0.9353905496624879,-510.38138888888886,-102.0,-1837373,-1870.1,-420.0,-102.0,700.0,-5000,700,548,3028,0.15222222222222223,0.8411111111111111,0.14261482522599203,-0.012759534722222222,-0.00255
700,-6000,15000,3600,0,374,71,3155,0.10388888888888889,0.01972222222222222,0.8763888888888889,177,2954,0.05610142630744849,0.9362916006339144,-526.0611111111111,-102.0,-1893820,-1855.2999999999997,-418.25,-102.0,700.0,-6000,700,551,3025,0.15305555555555556,0.8402777777777778,0.13977605706543092,-0.013151527777777778,-0.00255
1000,-100,15000,3600,0,222,3120,258,0.06166666666666667,0.8666666666666667,0.07166666666666667,159,75,0.6162790697674418,0.29069767441860467,-10.3875,-100.0,-37395,-100.0,-100.0,-100.0,42.09999999999991,-100,1000,381,3195,0.10583333333333333,0.8875,0.8819501662073472,-0.0002596875,-0.0025
1000,-200,15000,3600,0,240,1278,2082,0.06666666666666667,0.355,0.5783333333333334,190,1868,0.09125840537944284,0.8972142170989433,-40.145,-102.0,-144522,-200.0,-200.0,-102.0,177.29999999999973,-200,1000,430,3146,0.11944444444444445,0.8738888888888889,0.6816233196896465,-0.0010036250000000002,-0.00255
1000,-300,15000,3600,0,247,1139,2214,0.06861111111111111,0.3163888888888889,0.615,194,1996,0.08762420957542909,0.9015356820234869,-70.47083333333333,-102.0,-253695,-300.0,-300.0,-102.0,232.0999999999999,-300,1000,441,3135,0.1225,0.8708333333333333,0.5566074998951357,-0.0017617708333333333,-0.00255
1000,-500,15000,3600,0,253,983,2364,0.07027777777777777,0.27305555555555555,0.6566666666666666,203,2137,0.08587140439932318,0.9039763113367174,-124.32,-102.0,-447552,-500.0,-500.0,-102.0,278.0999999999999,-500,1000,456,3120,0.12666666666666668,0.8666666666666667,0.4233498770814973,-0.0031079999999999997,-0.00255
1000,-700,15000,3600,0,263,823,2514,0.07305555555555555,0.2286111111111111,0.6983333333333334,212,2278,0.08432776451869531,0.9061256961018298,-165.27444444444444,-102.0,-594988,-700.0,-530.25,-102.0,340.0999999999999,-700,1000,475,3101,0.13194444444444445,0.8613888888888889,0.3645849908744021,-0.004131861111111111,-0.00255
1000,-1000,15000,3600,0,274,657,2669,0.07611111111111112,0.1825,0.7413888888888889,218,2427,0.08167853128512552,0.9093293368302735,-215.33972222222224,-102.0,-775223,-1000.0,-516.25,-102.0,430.099999999999,-1000,1000,492,3084,0.13666666666666666,0.8566666666666667,0.3144036408402374,-0.005383493055555556,-0.00255
1000,-1500,15000,3600,0,283,506,2811,0.07861111111111112,0.14055555555555554,0.7808333333333334,223,2564,0.07933119886161509,0.912130914265386,-284.8569444444444,-102.0,-1025485,-1500.0,-491.25,-102.0,473.2999999999997,-1500,1000,506,3070,0.14055555555555554,0.8527777777777777,0.2629785588666306,-0.0071214236111111105,-0.00255
1000,-2000,15000,3600,0,292,401,2907,0.0811111111111111,0.11138888888888888,0.8075,228,2655,0.0784313725490196,0.913312693498452,-332.605,-102.0,-1197378,-2000.0,-459.25,-102.0,539.099999999999,-2000,1000,520,3056,0.14444444444444443,0.8488888888888889,0.23899416237928328,-0.008315125,-0.00255
1000,-3000,15000,3600,0,297,276,3027,0.0825,0.07666666666666666,0.8408333333333333,230,2773,0.07598282127518996,0.9160885365047903,-409.80944444444447,-102.0,-1475314,-2064.2999999999997,-443.5,-102.0,560.4999999999995,-3000,1000,527,3049,0.1463888888888889,0.8469444444444445,0.20532036548560212,-0.010245236111111111,-0.00255
1000,-5000,15000,3600,0,304,118,3178,0.08444444444444445,0.03277777777777778,0.8827777777777778,231,2923,0.07268722466960352,0.9197608558842039,-494.0786111111111,-102.0,-1778683,-1916.7999999999997,-435.0,-102.0,619.1999999999998,-5000,1000,535,3041,0.1486111111111111,0.8447222222222223,0.17914944911527092,-0.012351965277777778,-0.00255
1000,-6000,15000,3600,0,307,71,3222,0.08527777777777777,0.01972222222222222,0.895,231,2967,0.07169459962756052,0.9208566108007449,-509.5083333333333,-102.0,-1834230,-1871.8999999999996,-431.25,-102.0,630.7999999999993,-6000,1000,538,3038,0.14944444444444444,0.8438888888888889,0.17578440073244436,-0.012737708333333334,-0.00255
1500,-100,15000,3600,0,170,3133,297,0.04722222222222222,0.8702777777777778,0.0825,198,75,0.6666666666666666,0.25252525252525254,10.299444444444445,-100.0,37078,-100.0,-100.0,-100.0,18.09999999999991,-100,1500,368,3208,0.10222222222222223,0.8911111111111111,1.1165707243305782,0.0002574861111111111,-0.0025
1500,-200,15000,3600,0,183,1289,2128,0.050833333333333335,0.35805555555555557,0.5911111111111111,234,1870,0.1099624060150376,0.8787593984962406,-17.919722222222223,-102.0,-64511,-200.0,-200.0,-102.0,138.39999999999873,-200,1500,417,3159,0.11583333333333333,0.8775,0.8586577625285648,-0.0004479930555555556,-0.00255
1500,-300,15000,3600,0,187,1150,2263,0.051944444444444446,0.3194444444444444,0.6286111111111111,241,1998,0.10649580203269995,0.8828988068935042,-47.922777777777775,-102.0,-172522,-300.0,-300.0,-102.0,164.0,-300,1500,428,3148,0.11888888888888889,0.8744444444444445,0.7003531040328197,-0.0011980694444444443,-0.00255
1500,-500,15000,3600,0,192,992,2416,0.05333333333333334,0.27555555555555555,0.6711111111111111,252,2140,0.10430463576158941,0.8857615894039735,-101.24166666666666,-102.0,-364470,-500.0,-500.0,-102.0,229.29999999999973,-500,1500,444,3132,0.12333333333333334,0.87,0.5335195995489679,-0.0025310416666666667,-0.00255
1500,-700,15000,3600,0,196,831,2573,0.05444444444444444,0.23083333333333333,0.7147222222222223,264,2285,0.10260396424407307,0.8880684026428294,-143.0825,-102.0,-515097,-700.0,-539.25,-102.0,276.0,-700,1500,460,3116,0.12777777777777777,0.8655555555555555,0.4545717341352619,-0.0035770625000000004,-0.00255
1500,-1000,15000,3600,0,204,663,2733,0.056666666666666664,0.18416666666666667,0.7591666666666667,272,2437,0.09952433223563849,0.8916941090376875,-193.08055555555555,-102.0,-695090,-1000.0,-522.0,-102.0,330.0999999999999,-1000,1500,476,3100,0.1322222222222222,0.8611111111111112,0.39081592052009695,-0.0048270138888888885,-0.00255
1500,-1500,15000,3600,0,211,512,2877,0.058611111111111114,0.14222222222222222,0.7991666666666667,279,2574,0.09697601668404589,0.894681960375391,-262.34,-102.0,-944424,-1500.0,-511.0,-102.0,361.9999999999991,-1500,1500,490,3086,0.1361111111111111,0.8572222222222222,0.32765944723392715,-0.006558499999999999,-0.00255
1500,-2000,15000,3600,0,218,407,2975,0.06055555555555556,0.11305555555555556,0.8263888888888888,286,2665,0.0961344537815126,0.8957983193277311,-310.18444444444447,-102.0,-1116664,-2000.0,-477.25,-102.0,418.69999999999936,-2000,1500,504,3072,0.14,0.8533333333333334,0.2975652715440915,-0.007754611111111111,-0.00255
1500,-3000,15000,3600,0,223,280,3097,0.06194444444444445,0.07777777777777778,0.8602777777777778,288,2785,0.09299321924443009,0.8992573458185341,-388.03805555555556,-102.0,-1396937,-2082.3,-459.0,-102.0,441.2999999999997,-3000,1500,511,3065,0.14194444444444446,0.8513888888888889,0.25600495521981065,-0.00970095138888889,-0.00255
1500,-5000,15000,3600,0,230,120,3250,0.06388888888888888,0.03333333333333333,0.9027777777777778,289,2937,0.08892307692307692,0.9036923076923077,-471.96555555555557,-102.0,-1699076,-1957.7999999999997,-446.0,-102.0,473.2999999999997,-5000,1500,519,3057,0.14416666666666667,0.8491666666666666,0.22426361986508545,-0.011799138888888889,-0.00255
1500,-6000,15000,3600,0,233,71,3296,0.06472222222222222,0.01972222222222222,0.9155555555555556,289,2983,0.08768203883495146,0.9050364077669902,-487.15694444444443,-102.0,-1753765,-1924.4999999999998,-442.25,-102.0,502.9999999999991,-6000,1500,522,3054,0.145,0.8483333333333334,0.2203631620688306,-0.01217892361111111,-0.00255
2000,-100,15000,3600,0,114,3142,344,0.03166666666666667,0.8727777777777778,0.09555555555555556,245,75,0.7122093023255814,0.2180232558139535,21.12388888888889,-100.0,76046,-100.0,-100.0,-100.0,0.0,-100,2000,359,3217,0.09972222222222223,0.8936111111111111,1.2384088935427136,0.0005280972222222222,-0.0025
2000,-200,15000,3600,0,121,1297,2182,0.03361111111111111,0.36027777777777775,0.6061111111111112,288,1870,0.13198900091659027,0.8570119156736938,-5.4655555555555555,-102.0,-19676,-200.0,-200.0,-102.0,113.19999999999982,-200,2000,409,3167,0.11361111111111111,0.8797222222222222,0.957040895861944,-0.0001366388888888889,-0.00255
2000,-300,15000,3600,0,124,1158,2318,0.034444444444444444,0.32166666666666666,0.6438888888888888,296,1998,0.1276962899050906,0.8619499568593615,-35.25527777777778,-102.0,-126919,-300.0,-300.0,-102.0,151.29999999999973,-300,2000,420,3156,0.11666666666666667,0.8766666666666667,0.7804743051555736,-0.0008813819444444444,-0.00255
2000,-500,15000,3600,0,128,1000,2472,0.035555555555555556,0.2777777777777778,0.6866666666666666,308,2140,0.12459546925566344,0.8656957928802589,-88.44972222222222,-102.0,-318419,-500.0,-500.0,-102.0,177.29999999999973,-500,2000,436,3140,0.12111111111111111,0.8722222222222222,0.5945354690259627,-0.0022112430555555557,-0.00255
2000,-700,15000,3600,0,130,837,2633,0.03611111111111111,0.2325,0.7313888888888889,322,2287,0.1222939612609191,0.8685909608811242,-130.61888888888888,-102.0,-470228,-700.0,-545.25,-102.0,232.0999999999999,-700,2000,452,3124,0.12555555555555556,0.8677777777777778,0.5046727790605565,-0.0032654722222222217,-0.00255
2000,-1000,15000,3600,0,135,668,2797,0.0375,0.18555555555555556,0.7769444444444444,333,2440,0.11905613156953879,0.8723632463353593,-180.50444444444443,-102.0,-649816,-1000.0,-524.25,-102.0,279.0,-1000,2000,468,3108,0.13,0.8633333333333333,0.4338141757311093,-0.0045126111111111105,-0.00255
2000,-1500,15000,3600,0,139,516,2945,0.03861111111111111,0.14333333333333334,0.8180555555555555,343,2578,0.1164685908319185,0.8753820033955857,-249.75694444444446,-102.0,-899125,-1500.0,-513.25,-102.0,316.099999999999,-1500,2000,482,3094,0.1338888888888889,0.8594444444444445,0.3638958122713545,-0.0062439236111111115,-0.00255
2000,-2000,15000,3600,0,142,410,3048,0.03944444444444444,0.11388888888888889,0.8466666666666667,354,2670,0.11614173228346457,0.8759842519685039,-297.6977777777778,-102.0,-1071712,-2000.0,-499.75,-102.0,348.0999999999999,-2000,2000,496,3080,0.13777777777777778,0.8555555555555555,0.3302026056620589,-0.007442444444444445,-0.00255
2000,-3000,15000,3600,0,147,283,3170,0.04083333333333333,0.07861111111111112,0.8805555555555555,356,2790,0.11230283911671925,0.8801261829652997,-375.6902777777778,-102.0,-1352485,-2115.3999999999996,-471.5,-102.0,361.9999999999991,-3000,2000,503,3073,0.13972222222222222,0.8536111111111111,0.28476465719883765,-0.009392256944444444,-0.00255
2000,-5000,15000,3600,0,154,122,3324,0.042777777777777776,0.03388888888888889,0.9233333333333333,357,2943,0.10740072202166065,0.8853790613718412,-459.77,-102.0,-1655172,-1989.0,-459.0,-102.0,411.1999999999998,-5000,2000,511,3065,0.14194444444444446,0.8513888888888889,0.25026362611837266,-0.01149425,-0.00255
2000,-6000,15000,3600,0,157,73,3370,0.043611111111111114,0.020277777777777777,0.9361111111111111,357,2989,0.10593471810089021,0.8869436201780415,-475.10027777777776,-102.0,-1710361,-1947.9999999999995,-454.0,-102.0,425.39999999999964,-6000,2000,514,3062,0.14277777777777778,0.8505555555555555,0.24615875542838456,-0.011877506944444444,-0.00255
3000,-100,15000,3600,0,54,3148,398,0.015,0.8744444444444445,0.11055555555555556,299,75,0.7512562814070352,0.1884422110552764,35.13027777777778,-100.0,126469,-100.0,-100.0,-100.0,0.0,-100,3000,353,3223,0.09805555555555556,0.8952777777777777,1.3957436954936744,0.0008782569444444444,-0.0025
3000,-200,15000,3600,0,59,1304,2237,0.01638888888888889,0.3622222222222222,0.6213888888888889,343,1870,0.15333035315154225,0.8359409924005364,9.14611111111111,-102.0,32926,-200.0,-200.0,-102.0,89.49999999999955,-200,3000,402,3174,0.11166666666666666,0.8816666666666667,1.071669093655655,0.00022865277777777776,-0.00255
3000,-300,15000,3600,0,61,1166,2373,0.016944444444444446,0.3238888888888889,0.6591666666666667,351,1998,0.14791403286978508,0.8419721871049305,-20.921388888888888,-102.0,-75317,-300.0,-300.0,-102.0,120.0,-300,3000,412,3164,0.11444444444444445,0.8788888888888889,0.8702663504153813,-0.0005230347222222222,-0.00255
3000,-500,15000,3600,0,64,1007,2529,0.017777777777777778,0.2797222222222222,0.7025,364,2141,0.143930407275603,0.8465796757611704,-73.7611111111111,-102.0,-265540,-500.0,-500.0,-102.0,159.0999999999999,-500,3000,428,3148,0.11888888888888889,0.8744444444444445,0.6635041241463733,-0.0018440277777777775,-0.00255
3000,-700,15000,3600,0,66,843,2691,0.018333333333333333,0.23416666666666666,0.7475,379,2288,0.1408398364920104,0.8502415458937198,-114.93333333333334,-102.0,-413760,-700.0,-563.25,-102.0,203.0,-700,3000,445,3131,0.12361111111111112,0.8697222222222222,0.5662174657857381,-0.0028733333333333336,-0.00255
3000,-1000,15000,3600,0,71,674,2855,0.01972222222222222,0.18722222222222223,0.7930555555555555,390,2441,0.13660245183887915,0.8549912434325744,-163.93,-102.0,-590148,-1000.0,-526.0,-102.0,255.39999999999964,-1000,3000,461,3115,0.12805555555555556,0.8652777777777778,0.4886163348705657,-0.00409825,-0.00255
3000,-1500,15000,3600,0,73,522,3005,0.020277777777777777,0.145,0.8347222222222223,402,2579,0.13377703826955076,0.8582362728785358,-233.59305555555557,-102.0,-840935,-1500.0,-517.0,-102.0,290.9999999999991,-1500,3000,475,3101,0.13194444444444445,0.8613888888888889,0.4089581044713913,-0.005839826388888889,-0.00255
3000,-2000,15000,3600,0,75,415,3110,0.020833333333333332,0.11527777777777778,0.8638888888888889,414,2672,0.13311897106109324,0.8591639871382637,-281.4161111111111,-102.0,-1013098,-2000.0,-508.25,-102.0,331.69999999999936,-2000,3000,489,3087,0.13583333333333333,0.8575,0.3713580455283867,-0.007035402777777778,-0.00255
3000,-3000,15000,3600,0,80,287,3233,0.022222222222222223,0.07972222222222222,0.8980555555555556,416,2793,0.1286730590782555,0.8639034952056913,-359.22444444444443,-102.0,-1293208,-2142.2999999999997,-483.75,-102.0,342.39999999999964,-3000,3000,496,3080,0.13777777777777778,0.8555555555555555,0.32179646258103833,-0.008980611111111111,-0.00255
3000,-5000,15000,3600,0,87,124,3389,0.024166666666666666,0.034444444444444444,0.9413888888888889,417,2948,0.1230451460607849,0.869873118914134,-442.3902777777778,-102.0,-1592605,-2014.3999999999996,-470.25,-102.0,361.9999999999991,-5000,3000,504,3072,0.14,0.8533333333333334,0.2849394607025495,-0.011059756944444445,-0.00255
3000,-6000,15000,3600,0,89,74,3437,0.024722222222222222,0.020555555555555556,0.9547222222222222,418,2995,0.12161768984579575,0.87139947628746,-457.80027777777775,-102.0,-1648081,-1990.0999999999997,-460.5,-102.0,381.0999999999999,-6000,3000,507,3069,0.14083333333333334,0.8525,0.28020364693453015,-0.011445006944444443,-0.00255
5000,-100,15000,3600,0,24,3151,425,0.006666666666666667,0.8752777777777778,0.11805555555555555,324,77,0.7623529411764706,0.1811764705882353,46.50694444444444,-100.0,167425,-100.0,-100.0,-100.0,0.0,-100,5000,348,3228,0.09666666666666666,0.8966666666666666,1.5233339584896224,0.001162673611111111,-0.0025
5000,-200,15000,3600,0,24,1308,2268,0.006666666666666667,0.36333333333333334,0.63,372,1872,0.164021164021164,0.8253968253968254,19.000833333333333,-103.0,68403,-200.0,-200.0,-102.0,76.29999999999973,-200,5000,396,3180,0.11,0.8833333333333333,1.1486168807467019,0.0004750208333333333,-0.002575
5000,-300,15000,3600,0,25,1169,2406,0.006944444444444444,0.32472222222222225,0.6683333333333333,381,2001,0.15835411471321695,0.8316708229426434,-10.4275,-102.0,-37539,-300.0,-300.0,-102.0,101.0,-300,5000,406,3170,0.11277777777777778,0.8805555555555555,0.9354770511161187,-0.0002606875,-0.00255
5000,-500,15000,3600,0,26,1010,2564,0.007222222222222222,0.28055555555555556,0.7122222222222222,396,2144,0.1544461778471139,0.8361934477379095,-62.520833333333336,-102.0,-225075,-500.0,-500.0,-102.0,148.29999999999973,-500,5000,422,3154,0.11722222222222223,0.8761111111111111,0.7154461266158855,-0.0015630208333333334,-0.00255
5000,-700,15000,3600,0,28,846,2726,0.0077777777777777776,0.235,0.7572222222222222,411,2291,0.15077035950110051,0.8404255319148937,-102.74861111111112,-102.0,-369895,-700.0,-568.75,-102.0,176.0999999999999,-700,5000,439,3137,0.12194444444444444,0.8713888888888889,0.6131954523969867,-0.002568715277777778,-0.00255
5000,-1000,15000,3600,0,31,676,2893,0.008611111111111111,0.18777777777777777,0.8036111111111112,425,2444,0.14690632561354994,0.8447977877635672,-149.3972222222222,-102.0,-537830,-1000.0,-526.0,-102.0,232.0999999999999,-1000,5000,456,3120,0.12666666666666668,0.8666666666666667,0.5348955865108218,-0.003734930555555555,-0.00255
5000,-1500,15000,3600,0,33,524,3043,0.009166666666666667,0.14555555555555555,0.8452777777777778,437,2582,0.14360828130134737,0.8485047650345054,-218.22694444444446,-102.0,-785617,-1500.0,-518.0,-102.0,278.0999999999999,-1500,5000,470,3106,0.13055555555555556,0.8627777777777778,0.44913167894103184,-0.005455673611111112,-0.00255
5000,-2000,15000,3600,0,34,417,3149,0.009444444444444445,0.11583333333333333,0.8747222222222222,450,2675,0.1429025087329311,0.849476024134646,-265.7086111111111,-102.0,-956551,-2000.0,-511.0,-102.0,315.0,-2000,5000,484,3092,0.13444444444444445,0.8588888888888889,0.40804117561148284,-0.006642715277777778,-0.00255
5000,-3000,15000,3600,0,36,290,3274,0.01,0.08055555555555556,0.9094444444444445,452,2798,0.13805742211362249,0.8546120952962737,-347.34555555555556,-102.0,-1250444,-2200.499999999999,-499.75,-102.0,319.69999999999936,-3000,5000,488,3088,0.13555555555555557,0.8577777777777778,0.34870639119263686,-0.008683638888888888,-0.00255
5000,-5000,15000,3600,0,39,128,3433,0.010833333333333334,0.035555555555555556,0.9536111111111111,456,2953,0.13282842994465482,0.8601806000582581,-432.6022222222222,-102.0,-1557368,-2061.3,-477.25,-102.0,339.0999999999999,-5000,5000,495,3081,0.1375,0.8558333333333333,0.30825333709995223,-0.010815055555555555,-0.00255
5000,-6000,15000,3600,0,40,76,3484,0.011111111111111112,0.021111111111111112,0.9677777777777777,457,3003,0.13117106773823192,0.8619402985074627,-449.67861111111114,-102.0,-1618843,-2034.2,-474.75,-102.0,341.0999999999999,-6000,5000,497,3079,0.13805555555555554,0.8552777777777778,0.3018536096461361,-0.011241965277777778,-0.00255
6000,-100,15000,3600,0,16,3151,433,0.0044444444444444444,0.8752777777777778,0.12027777777777778,332,77,0.766743648960739,0.17782909930715934,50.2175,-100.0,180783,-100.0,-100.0,-100.0,0.0,-100,6000,348,3228,0.09666666666666666,0.8966666666666666,1.5650881470367592,0.0012554375,-0.0025
6000,-200,15000,3600,0,16,1308,2276,0.0044444444444444444,0.36333333333333334,0.6322222222222222,380,1872,0.16695957820738136,0.8224956063268892,22.711388888888887,-103.0,81761,-200.0,-200.0,-102.0,76.29999999999973,-200,6000,396,3180,0.11,0.8833333333333333,1.1776393548050683,0.0005677847222222221,-0.002575
6000,-300,15000,3600,0,17,1169,2414,0.004722222222222222,0.32472222222222225,0.6705555555555556,389,2001,0.16114333057166527,0.8289146644573322,-6.439166666666667,-102.0,-23181,-300.0,-300.0,-102.0,101.0,-300,6000,406,3170,0.11277777777777778,0.8805555555555555,0.960155931748921,-0.00016097916666666667,-0.00255
6000,-500,15000,3600,0,17,1010,2573,0.004722222222222222,0.28055555555555556,0.7147222222222223,405,2144,0.15740380878352117,0.8332685581033813,-58.63,-102.0,-211068,-500.0,-500.0,-102.0,148.29999999999973,-500,6000,422,3154,0.11722222222222223,0.8761111111111111,0.733154650905528,-0.00146575,-0.00255
6000,-700,15000,3600,0,19,846,2735,0.005277777777777778,0.235,0.7597222222222222,420,2291,0.15356489945155394,0.8376599634369287,-98.30222222222223,-102.0,-353888,-700.0,-568.75,-102.0,176.0999999999999,-700,6000,439,3137,0.12194444444444444,0.8713888888888889,0.6299342036466155,-0.0024575555555555557,-0.00255
6000,-1000,15000,3600,0,22,676,2902,0.006111111111111111,0.18777777777777777,0.8061111111111111,434,2444,0.14955203308063406,0.8421778084079945,-144.1175,-102.0,-518823,-1000.0,-526.0,-102.0,232.0999999999999,-1000,6000,456,3120,0.12666666666666668,0.8666666666666667,0.5513324524111785,-0.0036029375000000002,-0.00255
6000,-1500,15000,3600,0,24,524,3052,0.006666666666666667,0.14555555555555555,0.8477777777777777,446,2582,0.14613368283093053,0.846002621231979,-212.39166666666668,-102.0,-764610,-1500.0,-518.0,-102.0,278.0999999999999,-1500,6000,470,3106,0.13055555555555556,0.8627777777777778,0.46386161836505874,-0.005309791666666667,-0.00255
6000,-2000,15000,3600,0,25,417,3158,0.006944444444444444,0.11583333333333333,0.8772222222222222,459,2675,0.14534515516149463,0.8470550981633945,-259.59555555555556,-102.0,-934544,-2000.0,-511.0,-102.0,315.0,-2000,6000,484,3092,0.13444444444444445,0.8588888888888889,0.42166014401810004,-0.006489888888888889,-0.00255
