target_bps\stop_bps,-100,-200,-300,-500,-700,-1000,-1500,-2000,-3000,-5000,-6000
100,-74.25333333333333,-109.09277777777778,-139.91583333333332,-192.67694444444444,-234.29722222222222,-284.155,-351.3861111111111,-400.12083333333334,-472.97777777777776,-554.5775,-569.9697222222222
200,-64.22222222222223,-98.27444444444444,-129.19166666666666,-182.14888888888888,-223.54,-273.3688888888889,-341.0363888888889,-389.22083333333336,-462.5563888888889,-544.1763888888889,-560.0811111111111
300,-55.52638888888889,-88.8425,-119.84305555555555,-173.06972222222223,-214.4111111111111,-264.21222222222224,-332.5469444444444,-380.8147222222222,-455.05916666666667,-536.7477777777777,-552.5691666666667
400,-46.87972222222222,-79.72583333333333,-110.67083333333333,-164.54333333333332,-205.9736111111111,-255.91361111111112,-325.0163888888889,-373.14472222222224,-448.19166666666666,-530.2194444444444,-545.9575
500,-38.70861111111111,-70.81833333333333,-101.6061111111111,-155.43972222222223,-196.76222222222222,-246.1888888888889,-315.4583333333333,-363.4608333333333,-438.71972222222223,-521.0041666666667,-536.6588888888889
700,-26.073055555555555,-56.62361111111111,-87.1913888888889,-141.16722222222222,-182.80527777777777,-232.95527777777778,-302.81888888888886,-350.53833333333336,-426.2972222222222,-510.38138888888886,-526.0611111111111
1000,-10.3875,-40.145,-70.47083333333333,-124.32,-165.27444444444444,-215.33972222222224,-284.8569444444444,-332.605,-409.80944444444447,-494.0786111111111,-509.5083333333333
1500,10.299444444444445,-17.919722222222223,-47.922777777777775,-101.24166666666666,-143.0825,-193.08055555555555,-262.34,-310.18444444444447,-388.03805555555556,-471.96555555555557,-487.15694444444443
2000,21.12388888888889,-5.4655555555555555,-35.25527777777778,-88.44972222222222,-130.61888888888888,-180.50444444444443,-249.75694444444446,-297.6977777777778,-375.6902777777778,-459.77,-475.10027777777776
3000,35.13027777777778,9.14611111111111,-20.921388888888888,-73.7611111111111,-114.93333333333334,-163.93,-233.59305555555557,-281.4161111111111,-359.22444444444443,-442.3902777777778,-457.80027777777775
5000,46.50694444444444,19.000833333333333,-10.4275,-62.520833333333336,-102.74861111111112,-149.3972222222222,-218.22694444444446,-265.7086111111111,-347.34555555555556,-432.6022222222222,-449.67861111111114
6000,50.2175,22.711388888888887,-6.439166666666667,-58.63,-98.30222222222223,-144.1175,-212.39166666666668,-259.59555555555556,-343.1769444444444,-427.96305555555557,-444.76166666666666
7500,52.85944444444444,25.325555555555557,-3.578333333333333,-55.82472222222222,-94.71916666666667,-139.65666666666667,-207.54305555555555,-254.46916666666667,-337.99444444444447,-421.7422222222222,-438.12416666666667
10000,54.437222222222225,26.875555555555554,-2.056111111111111,-54.35805555555555,-91.91916666666667,-135.5511111111111,-205.8125,-252.18305555555557,-335.7133333333333,-418.0722222222222,-434.25944444444445
