target_bps\stop_bps,-100,-200,-300,-500,-700,-1000,-1500,-2000,-3000,-5000,-6000
100,0.1434332863241591,0.11849003546968034,0.09566688855642042,0.072585553500359,0.06256490790114781,0.05580712896369124,0.04778862421828725,0.04353162448523702,0.03853661983008755,0.03334177411647464,0.03271673470815012
200,0.2732386497108065,0.22414511167721954,0.1808958889970407,0.13764875348346764,0.11895946830839188,0.10619347166648492,0.09057757895660161,0.08268375577010872,0.07310926010312759,0.06314818620242353,0.061940735306742004
300,0.386903071495737,0.3147297152879496,0.25421495460071913,0.19414702038697906,0.16879355528991882,0.15092392287662934,0.128805814631535,0.11761121810048816,0.10403495400022744,0.08948487233305258,0.08807920085677404
400,0.49129242975788556,0.3958134237773711,0.32026048274422264,0.24265462358654138,0.21180398168088246,0.1893375241403848,0.16192130204563876,0.14832143795404606,0.13111886005839818,0.11269345947565299,0.11089122390362612
500,0.590598279874786,0.4763361219603861,0.38561111911738805,0.2926201317156916,0.2551021172592683,0.22790248757602943,0.19415635022930966,0.17888614184754595,0.15857196089969802,0.13635795825248764,0.1344094006178824
700,0.732677608542873,0.5934011549108353,0.4828472246394927,0.3671770500752607,0.3171521809512597,0.2804878416975128,0.24036554912195818,0.22201768835862906,0.1967705288303944,0.168996167075577,0.16660911343540902
1000,0.9205871283402334,0.7417072477883289,0.6064988149623879,0.4608828128221502,0.39947811593888516,0.3540367248712203,0.3043540224484064,0.28192055217987144,0.24956794758875278,0.21454721831569407,0.21160054918654686
1500,1.1419191703262137,0.921422052501381,0.7497412429552051,0.5715978787431936,0.49371461048588655,0.4384149183478531,0.37709895195286386,0.346948151037321,0.3083074516823178,0.2650296462919697,0.26140159779970656
2000,1.256230053231755,1.0136710403444074,0.8246976330437339,0.6330236550073027,0.5463260116088249,0.4859913975461853,0.4225545105856879,0.38712551203120016,0.34560106826304254,0.29717609672601797,0.29360593878153884
3000,1.3817271251489083,1.1291015193815412,0.9129972152661913,0.7011916699211534,0.6174089998401268,0.5527318319578881,0.48265075295214316,0.44184794724397,0.39434786952791334,0.3386098908336867,0.33322345556495503
5000,1.5157205122926978,1.235287281742381,1.0139291915507873,0.7818097686267915,0.6927644903825879,0.630664740985963,0.5458137324702993,0.5017296265054156,0.44036623185903534,0.37433536194239897,0.3641420726238583
6000,1.60416995876553,1.2962478598581944,1.0646496335486844,0.8187222264517333,0.7273770160495701,0.6629945444567007,0.5693754470276309,0.5235914964537487,0.45756823687793746,0.38985926541260774,0.379719993158182
7500,1.6455141319658486,1.3387546962072996,1.0909622804457846,0.8399145778353824,0.752458049867658,0.6863738677732513,0.5871827364712824,0.5381526868802033,0.47005578863521763,0.39826325371345217,0.38874513578149555
10000,1.6754005812033945,1.3394047270090559,1.0937345998196477,0.8390091240307663,0.7616893540194826,0.6869230239984243,0.5794497322990154,0.5334920884812183,0.46660998849945695,0.39846949797109016,0.3881917771956037
