target_bps\stop_bps,-100,-200,-300,-500,-700,-1000,-1500,-2000,-3000,-5000,-6000
100,-74.63444444444444,-118.15694444444445,-158.75083333333333,-228.40833333333333,-285.4211111111111,-346.1458333333333,-431.25138888888887,-496.31305555555554,-589.4694444444444,-703.3641666666666,-723.6263888888889
200,-63.56333333333333,-105.23138888888889,-145.6786111111111,-215.41944444444445,-272.37638888888887,-332.88694444444445,-419.3025,-484.75305555555553,-580.8836111111111,-699.7083333333334,-719.8444444444444
300,-53.82055555555556,-93.8013888888889,-134.105,-203.7877777777778,-259.99888888888887,-320.18805555555554,-407.3436111111111,-473.28777777777776,-571.6133333333333,-695.6416666666667,-715.1283333333333
400,-44.38472222222222,-82.96666666666667,-123.2075,-193.82472222222222,-249.69861111111112,-310.16,-397.95444444444445,-463.2919444444444,-563.0291666666667,-689.1691666666667,-709.1836111111111
500,-35.11972222222222,-71.54416666666667,-111.29,-181.38472222222222,-236.84194444444444,-296.8311111111111,-384.79333333333335,-448.74194444444447,-547.8091666666667,-674.0586111111111,-693.0133333333333
700,-21.794444444444444,-55.359722222222224,-94.30694444444444,-164.5236111111111,-220.89777777777778,-282.9063888888889,-371.4786111111111,-435.29,-536.0536111111111,-666.7194444444444,-686.4494444444445
1000,-4.626666666666667,-35.4675,-73.11138888888888,-143.71694444444444,-199.79722222222222,-261.6136111111111,-350.63444444444445,-413.78527777777776,-516.1886111111111,-647.4908333333333,-667.5216666666666
1500,15.594166666666666,-10.329444444444444,-48.89472222222222,-119.05583333333334,-175.34444444444443,-235.82111111111112,-324.7238888888889,-389.87305555555554,-494.45694444444445,-631.8588888888889,-653.7894444444445
2000,26.169444444444444,2.4547222222222222,-35.60055555555556,-104.58944444444444,-161.32,-221.4622222222222,-309.26944444444445,-375.94416666666666,-481.18638888888887,-624.1186111111111,-646.3205555555555
3000,39.38055555555555,20.750555555555554,-17.523888888888887,-84.92944444444444,-137.23722222222221,-197.02722222222224,-283.55083333333334,-352.1902777777778,-463.2391666666667,-615.3994444444445,-641.4341666666667
5000,46.825833333333335,29.217222222222222,-4.025277777777778,-72.5338888888889,-121.13888888888889,-176.0702777777778,-264.41333333333336,-332.6477777777778,-455.3613888888889,-629.2580555555555,-660.8191666666667
6000,55.69972222222222,38.284444444444446,6.420555555555556,-60.39333333333333,-105.53861111111111,-160.25333333333333,-250.73666666666668,-318.12916666666666,-443.25666666666666,-617.4311111111111,-648.645
7500,57.93361111111111,42.47027777777778,7.562777777777778,-57.00111111111111,-100.67888888888889,-157.48944444444444,-249.7838888888889,-317.6575,-444.7213888888889,-620.8719444444445,-655.0880555555556
10000,61.165,44.24055555555555,9.857222222222223,-54.74527777777778,-95.35861111111112,-154.77166666666668,-253.03472222222223,-317.6141666666667,-444.5213888888889,-621.0411111111111,-657.0011111111111
