target_bps\stop_bps,-100,-200,-300,-500,-700,-1000,-1500,-2000,-3000,-5000,-6000
100,-100.0,-184.5,-165.0,-149.5,-135.0,-122.0,-115.0,-113.0,-110.0,-109.0,-109.0
200,-100.0,-194.5,-177.0,-161.5,-142.0,-128.5,-117.0,-114.0,-112.0,-110.0,-110.0
300,-100.0,-200.0,-189.0,-167.0,-151.0,-132.0,-122.0,-115.0,-113.0,-111.0,-111.0
400,-100.0,-200.0,-196.0,-181.0,-161.5,-139.0,-126.0,-118.0,-113.0,-112.0,-112.0
500,-100.0,-200.0,-201.0,-187.0,-165.0,-142.0,-130.0,-120.5,-114.0,-113.0,-112.0
700,-100.0,-200.0,-216.5,-197.5,-181.0,-160.5,-140.0,-129.0,-119.5,-115.0,-114.0
1000,-100.0,-200.0,-231.0,-221.0,-200.0,-178.0,-158.5,-139.5,-129.0,-121.0,-118.0
1500,-100.0,-200.0,-265.5,-238.0,-227.5,-202.0,-181.0,-162.0,-142.0,-132.0,-130.0
2000,-100.0,-200.0,-286.0,-279.0,-251.5,-228.0,-202.0,-187.0,-164.0,-149.0,-142.5
3000,-100.0,-200.0,-295.0,-291.0,-282.0,-256.0,-228.0,-208.5,-189.5,-175.5,-167.0
5000,-100.0,-200.0,-300.0,-299.0,-295.0,-286.0,-274.5,-243.0,-226.0,-215.5,-207.0
6000,-100.0,-200.0,-300.0,-300.0,-295.0,-291.0,-282.0,-254.0,-231.0,-223.5,-220.0
7500,-100.0,-200.0,-300.0,-313.5,-295.0,-295.0,-283.0,-276.5,-240.5,-231.0,-228.0
10000,-100.0,-200.0,-300.0,-324.0,-299.0,-295.0,-287.5,-282.0,-254.0,-234.0,-231.0
