target_bps\stop_bps,-100,-200,-300,-500,-700,-1000,-1500,-2000,-3000,-5000,-6000
100,0.013333333333333334,0.46444444444444444,0.5033333333333333,0.5375,0.5733333333333334,0.6163888888888889,0.6452777777777777,0.6708333333333333,0.7052777777777778,0.7511111111111111,0.7641666666666667
200,0.015833333333333335,0.46944444444444444,0.5083333333333333,0.5427777777777778,0.5791666666666667,0.6225,0.6522222222222223,0.6788888888888889,0.715,0.7616666666666667,0.7747222222222222
300,0.01972222222222222,0.47555555555555556,0.5147222222222222,0.5494444444444444,0.5872222222222222,0.6313888888888889,0.6627777777777778,0.69,0.7272222222222222,0.7752777777777777,0.7886111111111112
400,0.024166666666666666,0.4811111111111111,0.5213888888888889,0.5561111111111111,0.5941666666666666,0.6386111111111111,0.67,0.6980555555555555,0.7355555555555555,0.7841666666666667,0.7980555555555555
500,0.02722222222222222,0.48527777777777775,0.5258333333333334,0.5605555555555556,0.5991666666666666,0.6438888888888888,0.6752777777777778,0.7038888888888889,0.7422222222222222,0.7908333333333334,0.805
700,0.03138888888888889,0.49194444444444446,0.5325,0.5683333333333334,0.6077777777777778,0.6541666666666667,0.6875,0.7180555555555556,0.7572222222222222,0.8066666666666666,0.8225
1000,0.03611111111111111,0.49777777777777776,0.5391666666666667,0.5761111111111111,0.6161111111111112,0.6636111111111112,0.6983333333333334,0.73,0.7702777777777777,0.8219444444444445,0.8380555555555556
1500,0.044444444444444446,0.5086111111111111,0.5516666666666666,0.5894444444444444,0.6302777777777778,0.6797222222222222,0.7175,0.7511111111111111,0.7927777777777778,0.8466666666666667,0.8644444444444445
2000,0.051111111111111114,0.5191666666666667,0.5627777777777778,0.6008333333333333,0.6438888888888888,0.6944444444444444,0.7336111111111111,0.7683333333333333,0.8116666666666666,0.8675,0.8855555555555555
3000,0.06111111111111111,0.5316666666666666,0.5755555555555556,0.6152777777777778,0.6597222222222222,0.7127777777777777,0.7538888888888889,0.7894444444444444,0.8352777777777778,0.8947222222222222,0.9133333333333333
5000,0.07416666666666667,0.5472222222222223,0.5919444444444445,0.6327777777777778,0.6780555555555555,0.7325,0.7761111111111111,0.8127777777777778,0.86,0.9205555555555556,0.9402777777777778
6000,0.0763888888888889,0.55,0.5947222222222223,0.6363888888888889,0.6819444444444445,0.7375,0.7819444444444444,0.8188888888888889,0.8666666666666667,0.9272222222222222,0.9472222222222222
7500,0.07888888888888888,0.5530555555555555,0.5977777777777777,0.6397222222222222,0.6855555555555556,0.7413888888888889,0.7861111111111111,0.8236111111111111,0.8713888888888889,0.9322222222222222,0.9527777777777777
10000,0.08083333333333333,0.5552777777777778,0.6002777777777778,0.6425,0.6886111111111111,0.745,0.79,0.8277777777777777,0.8761111111111111,0.9372222222222222,0.9580555555555555
