target_bps\stop_bps,-100,-200,-300,-500,-700,-1000,-1500,-2000,-3000,-5000,-6000
100,0.8588888888888889,0.3616666666666667,0.32222222222222224,0.28055555555555556,0.23722222222222222,0.18694444444444444,0.14583333333333334,0.11611111111111111,0.07694444444444444,0.03611111111111111,0.0225
200,0.8630555555555556,0.3661111111111111,0.3263888888888889,0.28444444444444444,0.24083333333333334,0.19,0.14805555555555555,0.1175,0.0775,0.03611111111111111,0.0225
300,0.8675,0.37083333333333335,0.33111111111111113,0.2886111111111111,0.24388888888888888,0.1925,0.14944444444444444,0.11888888888888889,0.07833333333333334,0.03611111111111111,0.0225
400,0.8694444444444445,0.3736111111111111,0.33361111111111114,0.2916666666666667,0.2461111111111111,0.1947222222222222,0.15138888888888888,0.12027777777777778,0.07916666666666666,0.03666666666666667,0.0225
500,0.8708333333333333,0.37472222222222223,0.3347222222222222,0.2927777777777778,0.24722222222222223,0.19583333333333333,0.1525,0.12111111111111111,0.07944444444444444,0.03666666666666667,0.0225
700,0.8766666666666667,0.3794444444444444,0.33916666666666667,0.2972222222222222,0.2513888888888889,0.2,0.15527777777777776,0.12222222222222222,0.08027777777777778,0.03722222222222222,0.0225
1000,0.8819444444444444,0.38555555555555554,0.3447222222222222,0.3016666666666667,0.25555555555555554,0.2036111111111111,0.15777777777777777,0.12416666666666666,0.08194444444444444,0.03777777777777778,0.023055555555555555
1500,0.8872222222222222,0.3902777777777778,0.34944444444444445,0.3061111111111111,0.2602777777777778,0.2075,0.16083333333333333,0.12666666666666668,0.08388888888888889,0.03833333333333333,0.023055555555555555
2000,0.8916666666666667,0.3938888888888889,0.35305555555555557,0.30944444444444447,0.2633333333333333,0.21027777777777779,0.16277777777777777,0.12777777777777777,0.085,0.03888888888888889,0.02361111111111111
3000,0.8952777777777777,0.3977777777777778,0.3575,0.31416666666666665,0.26722222222222225,0.21388888888888888,0.16583333333333333,0.13055555555555556,0.08638888888888889,0.03972222222222222,0.024166666666666666
5000,0.8966666666666666,0.39944444444444444,0.35888888888888887,0.31555555555555553,0.26861111111111113,0.21472222222222223,0.16666666666666666,0.1313888888888889,0.08777777777777777,0.04138888888888889,0.025277777777777777
6000,0.8966666666666666,0.39944444444444444,0.35888888888888887,0.31555555555555553,0.26861111111111113,0.21472222222222223,0.16666666666666666,0.1313888888888889,0.08805555555555555,0.041666666666666664,0.025555555555555557
7500,0.8969444444444444,0.3997222222222222,0.35944444444444446,0.31583333333333335,0.2688888888888889,0.215,0.16694444444444445,0.13166666666666665,0.08833333333333333,0.041944444444444444,0.025833333333333333
10000,0.8972222222222223,0.4,0.3597222222222222,0.3161111111111111,0.26916666666666667,0.2152777777777778,0.16722222222222222,0.13194444444444445,0.08833333333333333,0.041944444444444444,0.025833333333333333
